CASE_ID,cluster
Application_125495187,0
Application_1930449097,1
Application_1640008006,0
Application_13372270,0
Application_1492351094,1
Application_675506291,1
Application_898874076,0
Application_1251541081,1
Application_1853222107,1
Application_190984886,1
Application_911291915,1
Application_1179942266,2
Application_1807570830,1
Application_804815556,1
Application_1669670154,0
Application_1231177181,2
Application_989064530,0
Application_2063036518,0
Application_1174199914,0
Application_1226577675,0
Application_373612346,1
Application_1247929652,1
Application_1880024094,0
Application_829714042,1
Application_111956933,0
Application_1922956945,0
Application_1562741414,1
Application_929235447,0
Application_2012524282,0
Application_874857207,0
Application_74089970,1
Application_1291947335,0
Application_1559270931,0
Application_493812399,2
Application_144264435,0
Application_2005183817,0
Application_606090913,0
Application_1377264777,0
Application_1052983039,0
Application_1363165385,1
Application_1537110918,1
Application_1313879847,1
Application_2039499576,2
Application_1326688469,2
Application_1549864001,2
Application_466958327,1
Application_232465255,0
Application_664361440,1
Application_1508103415,0
Application_1747572025,0
Application_1302654957,2
Application_1930715945,1
Application_1439119047,0
Application_807098596,0
Application_1699815319,0
Application_1498056352,1
Application_2092350091,0
Application_297491355,0
Application_1204730406,1
Application_1470184564,0
Application_1944285638,0
Application_836161395,1
Application_1945220465,1
Application_1898813636,0
Application_681276588,2
Application_365416480,0
Application_1312956122,0
Application_1403474196,1
Application_1014301064,0
Application_2034562541,1
Application_1553446113,0
Application_443070493,0
Application_1417516413,0
Application_1649139732,0
Application_289811958,0
Application_341998174,0
Application_879749975,0
Application_750571787,0
Application_1513129576,0
Application_1091101077,2
Application_1271512732,0
Application_1502516207,0
Application_1142700916,1
Application_2078253178,2
Application_1724196691,0
Application_1139007530,1
Application_784275418,0
Application_1771304108,0
Application_259183799,0
Application_2081147987,1
Application_259143826,0
Application_1462703151,0
Application_1905015342,0
Application_1316947913,2
Application_1848603655,0
Application_2065677935,2
Application_1719274647,1
Application_1863611182,1
Application_1600150028,1
Application_2081911804,0
Application_335096189,0
Application_111540759,0
Application_524429786,1
Application_1355798622,1
Application_854402455,2
Application_1077411737,1
Application_1283783929,2
Application_1507218840,0
Application_1940130892,2
Application_2139889803,0
Application_843590096,0
Application_220286199,1
Application_5240566,1
Application_123754331,0
Application_1368129455,1
Application_402170266,0
Application_339079436,0
Application_1938300690,2
Application_1274270315,0
Application_1692006952,1
Application_769217696,1
Application_994471234,0
Application_1562990453,0
Application_1468021532,1
Application_1152306667,0
Application_584603030,1
Application_1903580067,0
Application_2033211562,0
Application_838952120,0
Application_243155734,0
Application_63970219,0
Application_1779355171,0
Application_1436618564,1
Application_1060570579,0
Application_344339957,0
Application_1832254057,2
Application_1719978147,0
Application_637491144,0
Application_768179563,1
Application_316292435,0
Application_1833979489,0
Application_1386615618,2
Application_224343695,0
Application_1072003198,1
Application_368633868,0
Application_1493542155,2
Application_1708364219,1
Application_1506426720,0
Application_208148111,1
Application_953392572,2
Application_7078377,1
Application_1191743894,0
Application_570561205,0
Application_1004293292,0
Application_662386389,0
Application_119348284,0
Application_888479862,1
Application_1277569989,1
Application_408645375,0
Application_1955246402,1
Application_1740302556,2
Application_122336824,1
Application_505823301,1
Application_1688279534,0
Application_1848036697,2
Application_1786874274,0
Application_1589119859,1
Application_1624036826,1
Application_1662197696,0
Application_1548782450,1
Application_660784718,1
Application_2040345264,2
Application_1661120161,1
Application_855486492,0
Application_1235595897,0
Application_244579239,0
Application_1976912656,1
Application_296295477,1
Application_28217916,0
Application_275531167,1
Application_1029986710,0
Application_1617180019,1
Application_1250825577,0
Application_1164977817,0
Application_131619654,1
Application_1434477082,1
Application_718267424,0
Application_1739261375,0
Application_399746819,1
Application_529938699,0
Application_822422484,1
Application_1185170675,0
Application_1812038441,0
Application_1351256522,0
Application_128641394,1
Application_1210637698,2
Application_1973046230,1
Application_629724157,0
Application_1257233322,0
Application_1246596843,1
Application_1427678905,0
Application_2143427516,0
Application_633186442,1
Application_1425009896,1
Application_1930081074,0
Application_1989400270,0
Application_1015357327,0
Application_275430191,1
Application_1697094390,0
Application_1299976284,0
Application_1121433929,0
Application_559113386,0
Application_1334307261,0
Application_515209816,0
Application_519973903,1
Application_1518753356,0
Application_1966727878,1
Application_1616410992,1
Application_909739848,0
Application_1830688036,1
Application_189085643,0
Application_389951798,0
Application_684696906,0
Application_714015178,0
Application_1021758905,1
Application_413286327,1
Application_870009989,0
Application_238073987,0
Application_92091920,0
Application_587745142,1
Application_801698526,1
Application_1465521095,1
Application_1038917262,1
Application_237339437,1
Application_1793939874,0
Application_1162039868,1
Application_1224943696,1
Application_1612474218,0
Application_1297886565,0
Application_673709405,0
Application_1260340497,1
Application_524679066,2
Application_1733714116,0
Application_257274630,2
Application_296383634,1
Application_588083897,1
Application_1134992016,0
Application_1884385405,1
Application_1959715736,0
Application_1261348817,1
Application_1602626150,1
Application_526545505,1
Application_1260145017,0
Application_905902853,0
Application_770159792,0
Application_1378152317,0
Application_947906225,2
Application_425655583,1
Application_262728725,0
Application_47949347,0
Application_1609703275,0
Application_915426843,1
Application_764468920,2
Application_1778663922,0
Application_847920548,1
Application_1503421831,0
Application_1684474347,0
Application_1591415690,0
Application_233600750,1
Application_481210204,0
Application_600841731,0
Application_1231200933,0
Application_2080474499,1
Application_532859959,0
Application_1137970429,0
Application_913859491,1
Application_189453653,1
Application_343777769,1
Application_2027498551,0
Application_1837644768,2
Application_828524494,1
Application_1152947139,1
Application_818693455,1
Application_636486028,1
Application_117521403,1
Application_1701710358,0
Application_2146617069,1
Application_1508092841,1
Application_282373685,1
Application_1061354216,0
Application_800564582,1
Application_1015478096,0
Application_2143984717,1
Application_1829687885,1
Application_1058763045,2
Application_882030529,0
Application_1777551382,0
Application_1279706099,0
Application_1978903514,0
Application_19385579,0
Application_1436780800,0
Application_680031808,0
Application_322142576,0
Application_646585496,1
Application_1159615731,1
Application_709001855,1
Application_555366492,2
Application_1555832622,0
Application_608964116,1
Application_832178933,1
Application_1122832658,1
Application_249658126,1
Application_367497731,1
Application_340692563,1
Application_909100209,0
Application_679053666,0
Application_1800788442,1
Application_1560596102,0
Application_1974173610,0
Application_1220146067,1
Application_327983119,1
Application_1453762207,0
Application_1373752989,0
Application_335022722,0
Application_1409487195,1
Application_1096968149,0
Application_2125825569,0
Application_2081746160,0
Application_1408374544,1
Application_158313942,0
Application_789808316,0
Application_329002079,0
Application_14270635,0
Application_645282036,0
Application_1058390155,1
Application_1942048129,0
Application_565814930,0
Application_1421205189,0
Application_1041929908,1
Application_1405057301,0
Application_2125025540,0
Application_904085822,1
Application_111351134,1
Application_326095881,0
Application_1910304791,0
Application_1207038345,2
Application_868071697,0
Application_448701611,0
Application_1301488246,0
Application_395272936,0
Application_1478226284,1
Application_1111090727,0
Application_1112798958,1
Application_34891841,1
Application_1766102598,0
Application_687077392,0
Application_1279993072,0
Application_903849587,0
Application_2013806316,0
Application_1593275377,1
Application_1369910658,0
Application_295481661,0
Application_1082798467,0
Application_384006007,0
Application_1351535871,0
Application_1482153042,0
Application_1484759598,1
Application_46744147,0
Application_224001459,1
Application_945420689,2
Application_1657807370,1
Application_1807260077,0
Application_236021168,1
Application_417231992,0
Application_1185248307,1
Application_536057092,0
Application_1982597468,2
Application_744719104,0
Application_454240699,1
Application_145047168,0
Application_213029581,0
Application_1280841912,0
Application_485970534,1
Application_953097922,1
Application_127178924,0
Application_96006350,0
Application_1353914944,0
Application_217630695,0
Application_1425008735,0
Application_489624309,1
Application_1456924666,1
Application_1823621137,0
Application_527253429,1
Application_1332804972,0
Application_672060895,1
Application_1452087651,0
Application_961505598,1
Application_958076943,2
Application_902019603,0
Application_1685403223,0
Application_1134274536,1
Application_1382673202,0
Application_953335632,0
Application_173998060,0
Application_329803525,0
Application_599331567,1
Application_241160753,0
Application_174120790,0
Application_184080124,0
Application_1104832087,1
Application_182125093,1
Application_1115559180,2
Application_327901907,1
Application_1588116542,0
Application_2034439290,0
Application_521278806,1
Application_570018018,1
Application_1867921610,2
Application_133175864,0
Application_224758141,1
Application_2086832446,1
Application_1559203034,1
Application_909589414,0
Application_483929208,0
Application_226472859,0
Application_985915578,0
Application_592185579,0
Application_967923535,0
Application_1292292855,0
Application_2064431358,0
Application_1730592826,1
Application_1946341989,1
Application_1015245209,1
Application_1186082182,0
Application_299646442,2
Application_201625919,1
Application_1947598060,1
Application_477598161,2
Application_1738753926,0
Application_1014824736,0
Application_1467707739,0
Application_1609863098,0
Application_1787716134,0
Application_974860050,0
Application_655711151,0
Application_2104180007,1
Application_1257947863,0
Application_1465506786,1
Application_2097609434,1
Application_107632320,0
Application_819930551,1
Application_638536744,0
Application_117590654,1
Application_393296211,0
Application_35262179,0
Application_1885478669,0
Application_323048075,0
Application_1610515534,0
Application_1333957806,0
Application_702401717,1
Application_984488973,0
Application_947660940,0
Application_823693253,1
Application_1762711881,2
Application_842478362,2
Application_46207219,1
Application_1558527814,0
Application_449790608,0
Application_1736729099,0
Application_37288045,0
Application_723119311,0
Application_1519229956,0
Application_589207492,0
Application_374263140,1
Application_2056535850,2
Application_1875938883,0
Application_954522576,0
Application_90442094,1
Application_93779745,0
Application_895063581,0
Application_1977901141,1
Application_347955060,1
Application_1542850991,0
Application_32340702,1
Application_1542922978,0
Application_620755403,0
Application_1321331571,1
Application_1461377869,1
Application_762367111,0
Application_239979140,0
Application_1778791004,0
Application_1461629716,0
Application_408574797,0
Application_1400868306,1
Application_2039099639,0
Application_1116264042,0
Application_1876770869,0
Application_2014123088,1
Application_644820841,2
Application_1014760259,0
Application_751814569,0
Application_94412737,0
Application_1059131551,0
Application_268576214,0
Application_1873297327,1
Application_1705432175,0
Application_1879718776,0
Application_65790749,0
Application_634399947,0
Application_1514861341,0
Application_1714277479,0
Application_621611593,1
Application_1552817671,0
Application_1944782361,0
Application_862362303,1
Application_978797398,1
Application_1488592654,0
Application_1522035466,0
Application_1541161276,0
Application_1764491475,1
Application_1698374359,2
Application_110813962,0
Application_1086310567,0
Application_2132446560,0
Application_107664347,0
Application_874740404,0
Application_1569845993,0
Application_1950841165,0
Application_1811684691,1
Application_37717349,0
Application_1409353979,1
Application_1550105314,1
Application_1777521893,0
Application_688388804,0
Application_1191639983,0
Application_1691541069,0
Application_875834446,0
Application_627538343,0
Application_378343059,0
Application_1028275195,0
Application_1444519141,0
Application_1794275041,0
Application_54116737,0
Application_14401241,1
Application_1421234379,0
Application_710744547,0
Application_1713826686,0
Application_1498877057,1
Application_1033672339,1
Application_93924041,1
Application_1020990376,0
Application_387517699,1
Application_37157949,0
Application_1948430603,0
Application_1786310164,1
Application_1679363646,1
Application_1534280400,0
Application_1251733219,0
Application_1825891896,0
Application_2040532180,1
Application_89113407,2
Application_754937126,1
Application_1233293090,1
Application_350138725,0
Application_1388535332,1
Application_1755216521,2
Application_374603853,1
Application_820671844,1
Application_1750437642,0
Application_1462160624,0
Application_104463316,0
Application_607556337,0
Application_1648789246,1
Application_541114701,0
Application_1761650363,1
Application_1980450039,1
Application_1399527891,0
Application_1115533383,1
Application_765916186,1
Application_1813174327,1
Application_673424886,2
Application_625208621,1
Application_1486099425,0
Application_610614421,0
Application_589333774,1
Application_1195564156,0
Application_1520375133,1
Application_1826649266,1
Application_1203647789,0
Application_1049543561,0
Application_1881425780,0
Application_952744464,0
Application_479102695,0
Application_1732317464,1
Application_1298220841,0
Application_251196305,1
Application_220799111,1
Application_1565167497,0
Application_1800077559,1
Application_140339738,0
Application_1572207328,1
Application_152741327,1
Application_1154138569,1
Application_1430471697,0
Application_2016133951,0
Application_1114296087,1
Application_1598894275,1
Application_1961881671,0
Application_1004943461,0
Application_1428995636,0
Application_796925887,1
Application_700146618,1
Application_1428685815,1
Application_1503474590,1
Application_1709293384,1
Application_440220247,0
Application_140895599,0
Application_789526868,0
Application_279835618,0
Application_1670143620,1
Application_112699480,0
Application_1366775062,0
Application_483996302,0
Application_2026697951,1
Application_1012727008,0
Application_1152826096,1
Application_701717242,0
Application_372107793,1
Application_56170283,1
Application_727195809,0
Application_300912987,0
Application_1193728293,0
Application_473491507,0
Application_1793665913,0
Application_711286002,1
Application_1687910953,0
Application_1975387772,0
Application_277736499,0
Application_804771729,0
Application_758316908,0
Application_843851724,0
Application_1090244272,1
Application_2014483796,0
Application_1341760659,0
Application_579706940,1
Application_1689648120,1
Application_1870852554,0
Application_1352321084,2
Application_216184154,1
Application_1844611671,0
Application_802195798,0
Application_717431849,1
Application_150460419,0
Application_1487522985,0
Application_1148109575,0
Application_1000691650,2
Application_1735003572,0
Application_216310730,0
Application_1206916210,0
Application_248714087,1
Application_1932260488,0
Application_1520553542,1
Application_1701145006,0
Application_1150278126,1
Application_357999520,1
Application_1870524050,1
Application_706900638,1
Application_872830008,0
Application_1620828737,1
Application_1397601234,1
Application_1485695068,1
Application_1861587055,0
Application_1814221815,1
Application_351232265,1
Application_861489057,0
Application_863534385,0
Application_163280222,1
Application_110013435,0
Application_535660456,1
Application_76329309,0
Application_433146125,0
Application_748843249,0
Application_2131538680,2
Application_1048791267,1
Application_503552590,1
Application_62717154,1
Application_922548545,1
Application_1554288279,0
Application_570833369,1
Application_141242052,0
Application_1835401493,0
Application_1645963200,0
Application_1069329258,0
Application_1703059556,0
Application_746805274,0
Application_680429795,0
Application_318047263,0
Application_1720509792,0
Application_1812218858,0
Application_1077268062,1
Application_1569654923,1
Application_1123503301,0
Application_638926349,0
Application_1507561607,0
Application_579410104,0
Application_785425443,1
Application_996408810,1
Application_1626640901,0
Application_1588453219,2
Application_680267904,0
Application_1404826562,0
Application_608649898,0
Application_1565253423,0
Application_95863982,0
Application_978461598,0
Application_1340887420,0
Application_420100939,0
Application_1597473147,1
Application_1784350386,2
Application_2134473273,1
Application_1203113229,0
Application_701872976,2
Application_1367358151,1
Application_285199122,0
Application_761959932,0
Application_1164128745,0
Application_477108792,1
Application_901692229,0
Application_712156236,2
Application_1440936696,0
Application_1979616665,0
Application_581353147,0
Application_1011124726,0
Application_1103656222,0
Application_2116808282,1
Application_1044260282,0
Application_362508224,1
Application_724616987,1
Application_327715289,1
Application_283238836,0
Application_102284220,0
Application_1729322307,0
Application_792000013,1
Application_971306755,0
Application_1354753416,0
Application_1865699548,0
Application_1409118214,0
Application_2104262208,0
Application_1029819018,0
Application_893519087,0
Application_16918887,0
Application_400367935,0
Application_323151268,0
Application_1233495129,1
Application_1763558826,0
Application_1068664646,1
Application_33026817,0
Application_76792437,0
Application_805084701,0
Application_421766070,1
Application_517892162,1
Application_1666984263,1
Application_1035080902,0
Application_1380878419,2
Application_479369766,0
Application_1443667725,0
Application_1777080449,0
Application_1447778468,0
Application_1393839820,0
Application_1582681407,1
Application_1772525219,0
Application_1254852969,0
Application_882516770,1
Application_625766442,0
Application_1389297015,0
Application_599521614,0
Application_1447691962,0
Application_1824540654,0
Application_1242409900,0
Application_1210911072,1
Application_628530830,0
Application_96806282,0
Application_1831236396,0
Application_1232820241,0
Application_2107433255,0
Application_1043541344,2
Application_1106209536,0
Application_1419186456,2
Application_1864457357,1
Application_787459470,0
Application_1798282252,1
Application_2098536936,2
Application_2132598561,1
Application_404169611,0
Application_1522967492,0
Application_891109889,0
Application_642092490,0
Application_1111113289,0
Application_275369916,0
Application_1662717048,0
Application_1869345024,0
Application_1473369507,0
Application_47573314,1
Application_497612234,1
Application_1884913104,2
Application_1122311675,1
Application_2142123728,0
Application_469179428,0
Application_1981395789,1
Application_1660587788,0
Application_72770251,0
Application_663998650,0
Application_1391762873,0
Application_1661283911,0
Application_768067213,0
Application_449283910,0
Application_2098028289,0
Application_245497030,1
Application_763308360,1
Application_453923646,0
Application_30479942,1
Application_1478101745,0
Application_477271334,0
Application_685579923,0
Application_387378692,0
Application_1386033537,0
Application_1768657632,1
Application_1879432062,1
Application_626440594,1
Application_257935383,1
Application_1384829335,0
Application_1765498554,0
Application_1550524830,1
Application_1195225686,2
Application_1567315390,1
Application_624108697,1
Application_831831620,1
Application_1555969086,1
Application_1540334142,0
Application_395422459,1
Application_1003575962,2
Application_687807836,2
Application_1611324991,0
Application_975277732,1
Application_2121014576,0
Application_293542118,0
Application_1174109909,0
Application_1978945935,0
Application_1395319206,1
Application_523273413,0
Application_471764571,0
Application_683212067,0
Application_1183938040,0
Application_2036015470,0
Application_1542239327,2
Application_1908330917,1
Application_713863600,0
Application_1759188614,0
Application_2129390146,0
Application_2083125755,1
Application_290531407,1
Application_1191408306,0
Application_313994677,0
Application_1704107081,1
Application_1026359360,0
Application_259543267,0
Application_330481586,1
Application_1184633896,1
Application_1475013193,0
Application_1790887026,0
Application_79612630,1
Application_2085485752,1
Application_1028636694,0
Application_1370354556,0
Application_1251867792,0
Application_1577840586,1
Application_1670011597,0
Application_1174593044,0
Application_1632603053,2
Application_1985161782,1
Application_259313307,0
Application_1791016953,0
Application_215620397,2
Application_708182203,0
Application_644511070,0
Application_16686366,1
Application_1504235513,0
Application_1727459744,1
Application_167513808,0
Application_645400256,2
Application_857488446,0
Application_495055221,1
Application_950858559,1
Application_192004010,0
Application_791250493,0
Application_1655935522,0
Application_60321550,1
Application_242384872,1
Application_2068499313,0
Application_254293856,1
Application_986145091,2
Application_1578519766,0
Application_2000400044,2
Application_1303088153,0
Application_496615464,1
Application_127976473,1
Application_1213442381,0
Application_1426045114,1
Application_85990857,1
Application_1426517064,0
Application_1674929512,1
Application_460586697,0
Application_1785280378,0
Application_195410943,0
Application_1369360241,1
Application_415292216,2
Application_1069059697,1
Application_1365943918,0
Application_851793685,1
Application_237090301,0
Application_384575262,0
Application_742871702,0
Application_419022994,1
Application_1010573951,0
Application_661358752,0
Application_1540868153,1
Application_1648118746,1
Application_1288525689,0
Application_921806554,1
Application_1362518827,0
Application_2043474287,1
Application_1552064510,1
Application_1858588614,0
Application_1322519399,0
Application_1672329173,2
Application_2051660661,2
Application_553178685,0
Application_1548427030,2
Application_1158157360,0
Application_141798078,1
Application_773469136,0
Application_245612900,1
Application_1703977531,1
Application_142824357,1
Application_776125012,0
Application_716813627,0
Application_2034039470,0
Application_1668055532,1
Application_92373426,1
Application_354089896,0
Application_1300565714,2
Application_1294812721,0
Application_781837969,0
Application_366725999,1
Application_151699612,0
Application_1695855849,1
Application_2020254211,0
Application_75345119,0
Application_1358647326,1
Application_1035248618,0
Application_771712321,0
Application_146041854,0
Application_77126964,1
Application_302165417,0
Application_1358464831,0
Application_1851326830,0
Application_1504566293,0
Application_1862585299,0
Application_855823740,0
Application_1213984554,2
Application_218621102,0
Application_80740465,0
Application_1289903575,0
Application_1976397876,1
Application_1539926534,0
Application_717059171,0
Application_1073120423,1
Application_1288073304,0
Application_1184169516,2
Application_597031362,0
Application_1535542253,1
Application_2110565193,0
Application_1879234051,0
Application_1365383501,1
Application_797483629,2
Application_148281004,1
Application_782694048,0
Application_609259486,0
Application_1690291723,2
Application_2002434573,0
Application_1305062269,0
Application_926295021,1
Application_75438737,2
Application_923895936,0
Application_482211839,0
Application_873908407,0
Application_907055851,0
Application_659438407,0
Application_533609691,0
Application_149418612,2
Application_268737670,0
Application_452736501,0
Application_844115755,1
Application_996369948,0
Application_617110337,0
Application_1615512391,2
Application_1309696496,1
Application_1835125945,0
Application_1983516789,1
Application_528715174,0
Application_1978688435,0
Application_1896874442,0
Application_259927004,0
Application_772597896,0
Application_1882929618,0
Application_945315562,0
Application_2029448969,1
Application_1617174767,0
Application_7934432,0
Application_1604024201,1
Application_1954238527,0
Application_81204346,0
Application_993168875,1
Application_1985519013,0
Application_1324906690,0
Application_1825002825,0
Application_1012709826,1
Application_1746803314,0
Application_1549129653,1
Application_495851449,0
Application_1649230612,0
Application_541009281,1
Application_1404994331,0
Application_465243941,1
Application_115289906,0
Application_533036254,2
Application_994422071,0
Application_2145965847,1
Application_755863053,1
Application_454568372,1
Application_177461216,0
Application_1393640447,1
Application_1221068437,1
Application_1031669296,0
Application_1101795254,2
Application_637980904,0
Application_1064257044,0
Application_1763392847,0
Application_1938510031,0
Application_2141502911,0
Application_1640424572,0
Application_1425477698,0
Application_15283814,0
Application_1220698388,0
Application_1713473401,0
Application_23872008,1
Application_2123566051,0
Application_1041235702,1
Application_792214089,0
Application_414981334,1
Application_2082160,0
Application_621477569,0
Application_844596014,2
Application_94526407,2
Application_128519535,1
Application_314632032,1
Application_1224632,1
Application_1829498694,0
Application_1200112574,0
Application_224544240,0
Application_1229382,1
Application_1335269673,0
Application_1771649664,0
Application_2130181334,0
Application_265850728,1
Application_451341004,0
Application_850467381,1
Application_1092887991,0
Application_1231253515,0
Application_2120574685,1
Application_89713165,1
Application_455409253,0
Application_1539830369,1
Application_1325448893,0
Application_778872859,0
Application_1681082552,1
Application_1331684871,1
Application_1717778705,0
Application_810206646,1
Application_485890621,0
Application_634004489,1
Application_271970168,2
Application_1479890882,2
Application_1858996937,1
Application_2111584636,1
Application_1416905673,1
Application_594434634,0
Application_910353536,2
Application_290376432,0
Application_25548149,0
Application_669688203,0
Application_1249541093,0
Application_1473420206,1
Application_1242051884,0
Application_1962237641,1
Application_593154546,1
Application_248922690,0
Application_488224440,1
Application_1786368292,0
Application_833464752,1
Application_1356785124,1
Application_1426077033,0
Application_1855877177,1
Application_1539905348,2
Application_1901696338,1
Application_912474149,1
Application_554573834,1
Application_1540139721,1
Application_2041126083,0
Application_1896635826,1
Application_1673257341,0
Application_933032251,1
Application_1425749164,0
Application_1896170333,1
Application_366844104,0
Application_322174930,0
Application_714305626,1
Application_1778036754,1
Application_1252666486,2
Application_1433194798,0
Application_2144399616,0
Application_1902119268,2
Application_1540200773,2
Application_1822184158,1
Application_1533067965,0
Application_1683645299,1
Application_914499148,2
Application_159971235,0
Application_1650330561,0
Application_1016541821,0
Application_808098490,0
Application_365005469,0
Application_717836535,0
Application_191880695,0
Application_1237987137,0
Application_1848065357,0
Application_1276655609,1
Application_1476535821,0
Application_2064294962,0
Application_546890434,0
Application_152243611,1
Application_1098278191,0
Application_209381780,1
Application_1242034192,0
Application_970060650,1
Application_525204220,1
Application_173674899,0
Application_839061698,1
Application_190380041,0
Application_640428791,0
Application_1902291900,1
Application_2034443967,1
Application_884156117,1
Application_1107406431,0
Application_1901466720,2
Application_188816688,1
Application_445317204,2
Application_1125252924,0
Application_1314936947,1
Application_2048784582,0
Application_1424793760,1
Application_811728365,2
Application_1626131140,0
Application_463555963,0
Application_45386541,0
Application_1166361203,0
Application_1414579741,0
Application_2003922422,2
Application_1359909977,1
Application_1764014060,0
Application_1333085731,0
Application_831338763,0
Application_2030631255,1
Application_1401164583,2
Application_1616135935,0
Application_831730984,0
Application_1427290987,0
Application_131484513,1
Application_1647772582,1
Application_1501922618,0
Application_1691560307,1
Application_6328980,0
Application_428362155,1
Application_1214558658,1
Application_1003639640,2
Application_1454535649,0
Application_1008205514,0
Application_30719814,1
Application_2033457619,1
Application_833171339,0
Application_2047144310,1
Application_402680717,1
Application_1350747714,0
Application_1708781666,1
Application_1809939891,1
Application_2129672828,0
Application_1908199131,1
Application_1776728393,0
Application_1093376887,0
Application_507916546,1
Application_431447847,1
Application_200111985,1
Application_340339688,0
Application_1415268279,1
Application_874825103,0
Application_1384403042,1
Application_1870612341,0
Application_914362775,0
Application_294742387,1
Application_1894427294,0
Application_160048129,0
Application_488535591,2
Application_1678522753,0
Application_1895964056,0
Application_2017867262,0
Application_1822774560,1
Application_2100396348,0
Application_882660109,0
Application_92231513,0
Application_855552533,1
Application_1022701559,1
Application_665113574,0
Application_1022619955,0
Application_809919962,1
Application_1702727183,1
Application_1892297383,0
Application_240423316,0
Application_1852652595,1
Application_48645513,0
Application_271836707,0
Application_2102088707,1
Application_1452159527,0
