CASE_ID,cluster
923808413,2
854409161,2
346636726,2
236257423,2
1892186837,2
788421650,0
664267418,2
2118101879,2
29490720,1
1267839101,2
1800870760,3
1484851617,2
402039661,1
1675166178,2
297421946,2
562322973,1
1645236489,1
2115613475,2
409724822,1
788960916,3
1807951250,1
944177310,2
1277100580,2
1943199357,3
1462709587,2
1911804233,1
1274070913,2
866541745,0
948906324,2
1172125329,2
1931792282,2
275338795,2
243636886,2
1838732360,2
125495187,2
1930449097,1
1640008006,2
13372270,2
1492351094,2
675506291,1
898874076,2
1251541081,2
1853222107,2
190984886,1
911291915,1
1179942266,3
1807570830,1
804815556,2
1669670154,2
989064530,2
2063036518,0
1174199914,2
1226577675,2
373612346,2
1880024094,2
829714042,2
111956933,2
1922956945,2
1562741414,2
929235447,2
874857207,2
74089970,2
1559270931,2
2005183817,0
606090913,0
1377264777,2
1052983039,2
1363165385,1
1313879847,1
2039499576,3
1326688469,1
1549864001,3
466958327,1
232465255,0
664361440,1
1508103415,0
1747572025,2
1302654957,1
1930715945,1
1439119047,0
807098596,0
1699815319,2
1498056352,1
2092350091,2
297491355,2
1204730406,1
1470184564,2
1944285638,2
836161395,2
1945220465,2
1898813636,2
681276588,1
365416480,2
1403474196,1
1014301064,0
2034562541,1
1553446113,2
443070493,0
1417516413,2
1649139732,0
289811958,2
341998174,0
879749975,2
750571787,2
1513129576,2
1091101077,3
1271512732,2
1502516207,0
1142700916,1
2078253178,3
1724196691,0
1139007530,2
784275418,2
1771304108,0
259183799,2
2081147987,1
1462703151,2
1905015342,2
1316947913,3
1848603655,2
1719274647,1
1863611182,1
1600150028,1
2081911804,2
335096189,2
111540759,2
524429786,1
1355798622,2
854402455,3
1077411737,2
1283783929,3
1507218840,2
1940130892,3
2139889803,0
843590096,2
220286199,1
5240566,1
123754331,2
1368129455,1
402170266,0
339079436,2
1938300690,3
1274270315,2
1692006952,1
769217696,1
994471234,0
1562990453,2
1152306667,2
584603030,1
1903580067,2
2033211562,2
838952120,2
243155734,2
1436618564,2
1060570579,0
344339957,2
1832254057,3
1719978147,2
637491144,2
768179563,1
316292435,2
1386615618,3
368633868,0
1493542155,1
1708364219,1
1506426720,0
208148111,2
953392572,1
7078377,2
570561205,2
1004293292,2
662386389,2
119348284,2
888479862,2
1277569989,2
1955246402,2
1740302556,3
122336824,1
1688279534,2
1848036697,3
1786874274,0
1589119859,1
1624036826,2
1662197696,2
1548782450,1
660784718,1
2040345264,3
1661120161,1
855486492,2
1235595897,2
244579239,0
1976912656,1
296295477,1
275531167,1
1029986710,2
1250825577,2
1164977817,2
131619654,1
718267424,2
399746819,1
529938699,0
822422484,1
1185170675,2
1812038441,0
1351256522,2
128641394,1
1210637698,3
1973046230,2
629724157,2
1257233322,2
1246596843,1
1427678905,2
2143427516,2
1425009896,1
1930081074,2
1989400270,2
1015357327,2
1697094390,2
1299976284,2
559113386,2
1334307261,2
515209816,2
519973903,1
1518753356,2
1966727878,2
1616410992,2
909739848,2
1830688036,2
389951798,2
684696906,2
714015178,2
1021758905,1
870009989,2
238073987,2
92091920,0
587745142,1
801698526,1
1465521095,1
1038917262,2
237339437,1
1793939874,2
1162039868,2
1224943696,1
1612474218,2
1297886565,2
673709405,2
1260340497,1
1733714116,2
257274630,3
296383634,1
588083897,1
1134992016,2
1884385405,2
1959715736,2
1261348817,1
1602626150,1
526545505,1
1260145017,2
905902853,2
770159792,2
1378152317,2
947906225,3
425655583,1
262728725,2
47949347,2
1609703275,2
915426843,2
764468920,3
1778663922,2
847920548,2
1503421831,2
1684474347,2
1591415690,2
233600750,1
481210204,2
1231200933,2
2080474499,1
532859959,2
1137970429,2
913859491,1
343777769,1
2027498551,0
1837644768,3
828524494,1
1152947139,1
818693455,1
636486028,1
2146617069,1
1508092841,1
282373685,1
1061354216,2
800564582,1
1015478096,2
2143984717,1
1829687885,1
1058763045,3
882030529,0
1777551382,2
1279706099,2
1978903514,2
19385579,0
1436780800,0
680031808,0
322142576,2
646585496,1
1159615731,1
709001855,1
555366492,3
1555832622,2
608964116,1
832178933,1
1122832658,1
367497731,2
340692563,2
909100209,2
679053666,2
1800788442,1
1560596102,0
1974173610,2
1220146067,2
327983119,2
1453762207,2
1373752989,2
335022722,2
1409487195,2
1096968149,2
2125825569,2
2081746160,2
1408374544,1
158313942,0
329002079,2
645282036,2
1058390155,2
1942048129,2
565814930,2
1421205189,2
1405057301,2
2125025540,2
111351134,2
326095881,2
1910304791,2
1207038345,3
448701611,2
1301488246,2
395272936,0
1478226284,1
1111090727,2
1112798958,1
1766102598,0
687077392,0
1279993072,2
903849587,2
2013806316,2
1593275377,1
295481661,2
1082798467,2
384006007,2
1351535871,2
46744147,2
224001459,2
945420689,3
1657807370,1
1807260077,2
236021168,1
417231992,2
1185248307,2
536057092,2
1982597468,3
744719104,2
454240699,1
145047168,2
213029581,2
485970534,1
953097922,1
127178924,2
96006350,0
1353914944,0
1425008735,2
489624309,2
1456924666,2
1823621137,2
527253429,2
1332804972,2
672060895,2
1452087651,2
961505598,2
958076943,3
902019603,0
1685403223,2
1134274536,1
1382673202,2
953335632,2
173998060,2
329803525,2
599331567,1
241160753,2
174120790,2
184080124,0
182125093,1
1115559180,1
327901907,1
1588116542,2
2034439290,2
521278806,1
1867921610,3
133175864,0
224758141,1
2086832446,2
1559203034,1
909589414,2
483929208,2
226472859,2
985915578,2
592185579,2
967923535,2
2064431358,2
1730592826,1
1946341989,2
1015245209,1
1186082182,2
1947598060,1
1738753926,2
1014824736,2
1467707739,0
1609863098,2
1787716134,2
974860050,0
655711151,2
2104180007,2
1257947863,2
1465506786,1
2097609434,1
107632320,2
819930551,1
638536744,0
117590654,1
393296211,0
35262179,2
1885478669,2
323048075,0
1610515534,2
1333957806,0
702401717,1
984488973,2
947660940,2
823693253,1
1762711881,1
842478362,3
46207219,2
1558527814,2
449790608,2
1736729099,2
37288045,2
723119311,2
1519229956,2
589207492,2
374263140,1
2056535850,3
1875938883,2
90442094,1
93779745,2
895063581,2
1542850991,2
1542922978,2
620755403,2
1321331571,1
1461377869,1
762367111,2
239979140,2
1461629716,2
408574797,2
1400868306,1
2039099639,2
1116264042,2
1876770869,2
2014123088,1
644820841,3
1014760259,2
751814569,2
94412737,2
1059131551,2
268576214,2
1705432175,0
1879718776,2
65790749,2
634399947,2
1514861341,2
1714277479,2
621611593,1
1552817671,2
1944782361,2
862362303,1
978797398,1
1522035466,2
1541161276,2
1764491475,2
1698374359,3
110813962,2
1086310567,2
2132446560,2
107664347,2
874740404,2
1569845993,0
1950841165,2
1811684691,1
37717349,2
1409353979,1
1550105314,1
688388804,2
1191639983,2
1691541069,0
875834446,2
627538343,2
378343059,2
1028275195,2
1794275041,2
54116737,0
14401241,2
1421234379,2
710744547,2
1713826686,2
1498877057,2
1033672339,2
93924041,1
1020990376,2
387517699,1
37157949,2
1948430603,2
1786310164,1
1679363646,2
1534280400,2
1251733219,2
1825891896,0
2040532180,2
89113407,3
754937126,1
1233293090,1
1388535332,1
1755216521,3
374603853,1
820671844,2
1750437642,2
1462160624,2
104463316,2
607556337,2
1648789246,1
541114701,0
1761650363,1
1980450039,1
1399527891,2
1115533383,1
765916186,2
673424886,3
625208621,2
1486099425,2
589333774,1
1195564156,0
1520375133,1
1826649266,2
1203647789,2
1049543561,2
1881425780,2
952744464,0
479102695,2
1732317464,1
1298220841,2
251196305,1
220799111,1
1565167497,2
1800077559,2
140339738,2
152741327,1
1154138569,1
1430471697,2
2016133951,2
1114296087,2
1598894275,1
1961881671,0
1004943461,0
1428995636,2
796925887,1
700146618,2
1428685815,2
1503474590,1
1709293384,2
440220247,2
140895599,2
789526868,2
279835618,2
1670143620,1
1366775062,2
483996302,2
2026697951,1
1152826096,1
701717242,2
372107793,2
56170283,1
727195809,2
300912987,2
1193728293,2
473491507,2
1793665913,2
711286002,2
1687910953,2
1975387772,2
277736499,2
804771729,2
758316908,2
843851724,2
1090244272,1
2014483796,2
1341760659,2
579706940,2
1689648120,1
1870852554,2
1352321084,1
216184154,2
1844611671,2
802195798,2
717431849,1
150460419,2
1487522985,2
1148109575,2
1000691650,3
1735003572,2
1206916210,2
248714087,2
1932260488,2
1520553542,1
1701145006,2
1150278126,1
357999520,2
1870524050,1
706900638,1
1620828737,1
1397601234,1
1485695068,1
1861587055,2
1814221815,1
351232265,2
861489057,2
863534385,2
163280222,1
110013435,2
433146125,2
748843249,2
2131538680,1
1048791267,1
503552590,1
62717154,1
922548545,1
1554288279,2
570833369,1
141242052,2
1645963200,2
1069329258,2
1703059556,2
680429795,2
318047263,2
1720509792,0
1812218858,2
1077268062,1
1569654923,1
1123503301,2
638926349,2
1507561607,2
579410104,2
785425443,2
996408810,2
1626640901,2
680267904,2
1404826562,2
608649898,2
1565253423,0
95863982,0
978461598,2
1340887420,2
420100939,0
1597473147,2
2134473273,1
1203113229,2
701872976,3
1367358151,2
285199122,2
761959932,2
1164128745,2
477108792,2
901692229,2
712156236,3
1440936696,2
1979616665,2
1011124726,0
1103656222,2
2116808282,1
1044260282,2
362508224,1
327715289,2
283238836,2
102284220,2
1729322307,0
792000013,1
971306755,0
1354753416,2
1409118214,2
2104262208,2
1029819018,2
893519087,2
16918887,0
400367935,2
323151268,2
1233495129,1
1763558826,0
1068664646,2
33026817,2
76792437,2
805084701,2
421766070,1
517892162,2
1666984263,1
1035080902,2
479369766,2
1443667725,2
1777080449,2
1447778468,2
1393839820,2
1582681407,2
1772525219,2
1254852969,2
625766442,2
1389297015,2
599521614,2
1447691962,2
1824540654,0
1242409900,2
1210911072,1
628530830,2
96806282,2
1831236396,2
1232820241,0
2107433255,0
1043541344,3
1106209536,2
1419186456,3
1864457357,1
787459470,2
1798282252,1
2098536936,3
2132598561,1
404169611,2
1522967492,2
891109889,2
642092490,2
1111113289,2
275369916,2
1869345024,2
1473369507,2
47573314,1
497612234,1
1122311675,1
2142123728,2
469179428,2
1981395789,1
1660587788,0
72770251,2
663998650,0
1391762873,2
1661283911,0
768067213,2
449283910,2
2098028289,2
245497030,1
453923646,2
30479942,1
1478101745,2
477271334,2
685579923,0
387378692,0
1768657632,1
1879432062,2
626440594,1
257935383,1
1384829335,0
1765498554,2
1550524830,2
1195225686,3
1567315390,1
624108697,1
831831620,2
1555969086,1
1540334142,2
395422459,1
1003575962,3
687807836,3
1611324991,2
2121014576,2
293542118,2
1174109909,2
1978945935,2
1395319206,2
523273413,2
471764571,2
683212067,2
1183938040,2
2036015470,2
1908330917,1
713863600,2
1759188614,2
2083125755,2
290531407,2
1191408306,0
313994677,2
1704107081,2
259543267,2
330481586,2
1184633896,1
1475013193,2
1790887026,2
79612630,2
2085485752,2
1028636694,2
1251867792,2
1577840586,1
1670011597,2
1632603053,1
1985161782,2
259313307,2
1791016953,0
215620397,3
708182203,2
644511070,2
16686366,1
1727459744,1
167513808,2
645400256,3
857488446,2
495055221,1
950858559,2
192004010,2
791250493,2
1655935522,0
242384872,1
2068499313,2
254293856,1
986145091,3
2000400044,3
1303088153,2
496615464,1
1426045114,1
85990857,1
1674929512,2
460586697,2
1785280378,2
195410943,2
415292216,3
1069059697,1
1365943918,2
851793685,1
742871702,0
419022994,1
1010573951,0
661358752,2
1540868153,1
1648118746,1
1288525689,2
921806554,1
1362518827,2
2043474287,1
1552064510,1
1858588614,0
1322519399,2
1672329173,3
2051660661,3
1548427030,3
1158157360,2
141798078,1
773469136,0
245612900,1
1703977531,1
142824357,1
776125012,0
716813627,2
2034039470,0
1668055532,1
92373426,1
354089896,2
1300565714,3
1294812721,0
781837969,2
366725999,1
151699612,2
1695855849,1
2020254211,2
75345119,0
771712321,2
146041854,2
77126964,1
302165417,2
1358464831,0
1851326830,2
1862585299,2
855823740,2
1213984554,3
218621102,2
80740465,2
1289903575,2
1976397876,2
1539926534,2
717059171,0
1073120423,2
1288073304,2
1184169516,1
597031362,2
2110565193,2
1879234051,0
1365383501,1
797483629,3
148281004,1
782694048,0
609259486,2
1690291723,3
2002434573,2
1305062269,2
926295021,1
923895936,0
482211839,2
873908407,0
907055851,0
659438407,2
533609691,2
149418612,1
268737670,2
452736501,0
844115755,1
617110337,2
1615512391,3
1309696496,1
1835125945,2
1983516789,1
528715174,2
1978688435,0
1896874442,2
259927004,2
772597896,2
1882929618,2
945315562,2
2029448969,1
1617174767,2
7934432,2
1604024201,1
1954238527,2
81204346,2
993168875,1
1985519013,2
1324906690,2
1825002825,2
1012709826,1
1746803314,2
1549129653,1
495851449,2
1649230612,2
541009281,1
1404994331,0
465243941,1
115289906,0
533036254,3
994422071,2
2145965847,1
755863053,2
454568372,2
177461216,2
1393640447,2
1221068437,1
1031669296,2
1101795254,3
637980904,2
1064257044,2
1763392847,2
1938510031,2
2141502911,2
1640424572,2
1425477698,2
15283814,2
1220698388,2
1713473401,2
23872008,1
1041235702,1
792214089,2
414981334,1
2082160,2
621477569,2
844596014,3
94526407,3
128519535,1
1224632,1
1829498694,2
1200112574,2
224544240,2
1229382,1
1335269673,2
1771649664,2
2130181334,2
265850728,2
451341004,2
850467381,2
1092887991,2
1231253515,2
2120574685,1
89713165,1
455409253,2
1539830369,1
1325448893,2
778872859,2
1681082552,1
1331684871,2
1717778705,2
810206646,1
485890621,2
634004489,1
1479890882,3
1858996937,1
2111584636,1
1416905673,1
594434634,2
910353536,3
25548149,2
669688203,2
1249541093,2
1242051884,2
1962237641,2
593154546,1
248922690,0
488224440,1
1786368292,2
833464752,1
1356785124,1
1426077033,2
1539905348,1
1901696338,1
912474149,1
554573834,1
1540139721,2
2041126083,2
1673257341,2
933032251,1
1425749164,0
1896170333,1
366844104,0
322174930,0
714305626,1
1778036754,2
1252666486,3
1433194798,2
2144399616,2
1902119268,3
1540200773,3
1822184158,1
1533067965,2
1683645299,1
914499148,3
159971235,0
1650330561,2
1016541821,0
808098490,2
365005469,2
717836535,2
191880695,2
1237987137,2
1848065357,2
1276655609,1
1476535821,2
2064294962,2
546890434,0
152243611,1
1098278191,2
209381780,2
970060650,2
525204220,1
839061698,1
640428791,2
1902291900,1
2034443967,1
884156117,2
1107406431,2
1901466720,3
188816688,1
445317204,3
1125252924,2
1314936947,1
2048784582,2
1424793760,1
1626131140,2
463555963,2
45386541,2
1414579741,2
2003922422,3
1359909977,1
1764014060,2
1333085731,2
831338763,0
2030631255,2
1401164583,3
1616135935,2
831730984,2
1427290987,2
131484513,1
1501922618,2
1691560307,1
6328980,2
1003639640,3
1454535649,2
1008205514,2
30719814,1
833171339,2
2047144310,2
402680717,1
1350747714,2
1708781666,1
1809939891,1
2129672828,2
1908199131,1
1093376887,2
507916546,2
200111985,1
340339688,2
1415268279,1
874825103,2
1384403042,1
1870612341,2
914362775,0
294742387,1
1894427294,2
488535591,3
1678522753,2
1895964056,2
2017867262,2
1822774560,1
2100396348,2
882660109,2
92231513,2
855552533,1
1022701559,1
665113574,0
1022619955,2
809919962,1
1702727183,1
1892297383,2
240423316,2
1852652595,2
48645513,2
271836707,2
2102088707,1
1452159527,0
740139616,3
824049818,1
1444904700,3
265405756,2
1429961433,2
1960683241,2
53882128,1
713264253,2
927559845,2
1913241698,2
127507880,2
132859811,0
1096343994,1
2141543573,1
1643015710,2
55766939,0
930403049,2
1916570871,0
324324662,0
634229442,1
359514195,2
769220883,1
428762027,2
1700699492,2
1519896529,0
889482237,2
226134221,2
428895204,2
1465152142,2
1216605788,2
163121479,2
1634125268,2
1137139708,2
1590764969,1
1782267908,2
1438853077,1
426874044,1
289167943,2
641879278,1
861766653,2
1875406802,2
496584186,2
858529071,1
107852661,1
1722983560,2
1948365328,2
878691785,2
393398596,2
621823153,2
1815557569,2
1459749066,2
774653180,2
177676163,2
97529474,1
43100247,2
1758039972,2
1399808918,1
1812699529,2
957513157,1
321255448,0
3338385,2
1186519754,2
146842933,2
1948115827,2
1756867467,2
711276621,2
278830843,2
1049627339,1
32258287,2
1565877069,2
2022702127,1
1356906263,1
357336097,1
1952683165,2
1394311616,2
27885210,2
1561308434,1
688635345,2
1800687257,1
1047219107,2
36231999,0
237375849,2
1192470411,0
1061014425,1
513308790,2
203309822,0
230697386,1
1100043024,2
698506934,2
375995874,2
1617629956,3
1996896814,2
1097987336,2
1871993933,2
1446138707,2
383365555,2
1078513548,2
699087761,0
1594673087,2
1915645782,2
716921175,2
1486012301,2
234650009,2
858453787,2
1082106712,2
2092402063,2
1402189400,2
1380984136,2
812426601,2
1129494804,2
1707690902,2
1082791049,2
8606801,2
1910509289,2
2028935007,2
954463239,1
700302428,2
1884073003,0
798560603,2
1857968763,2
1657554694,2
1134241893,1
902693704,2
202955537,2
1659153236,2
979127095,1
102625262,2
1409740498,2
977257239,1
278804236,1
1459536558,2
1410679121,0
2131314372,2
828905217,1
1369214764,1
1775408381,0
1035547655,2
1407752194,2
1736511903,3
780344640,2
1873736719,2
997212735,2
551059309,0
766151088,2
424038944,2
1908395112,1
1434353417,1
2098242568,1
1007423229,1
646782980,2
1399193504,1
1354811170,2
588423912,2
1400938454,1
73210566,2
1716758093,2
930773501,2
368899502,2
1441444044,1
1294212373,1
416465801,1
2122840308,2
1102547176,1
1692777157,1
669230329,2
405323885,1
482734996,2
688896697,2
1274116272,2
1848449060,2
1641940616,2
1713672177,2
1142368645,2
1490547557,2
1079421280,2
553480929,3
172007673,2
929962035,2
1383319711,2
356554912,2
561923508,2
1748485740,2
1752075629,1
2096202597,1
389567271,2
1116176146,1
200538025,2
1776683336,2
1103246808,2
1029307193,3
1471582833,2
2099188574,1
1888609428,2
1673691129,2
655765028,2
782228788,2
66593560,1
2065471697,2
962004890,2
238652668,2
190864626,2
1540122719,2
151321797,2
374744888,2
1889734765,2
2081750451,2
240029818,1
997821859,3
1660172325,2
965269408,2
2045105280,2
205598623,1
1694891010,2
677304352,1
1715905831,2
1880399299,3
193740269,2
348076099,1
1793705869,2
1941145131,2
1730282408,1
646743033,2
1080844329,2
919303,1
1121166421,1
417974324,3
1500367883,2
1876375663,2
1850018358,1
330129376,2
1404063073,1
368988852,2
1627988814,1
2016013019,1
2029322130,2
317130050,1
201324137,2
1362954287,1
2087805134,2
1435179832,2
1415098372,1
224264081,0
1368073644,2
1793718377,2
496542202,3
423971419,3
1285137885,2
1196479244,1
217222116,2
1772661618,2
744561939,1
2088366704,2
1918100094,2
557159147,1
1373223153,1
168715617,1
290274663,1
1097531553,2
1726694925,2
1521252224,2
59619530,3
773914416,0
1854866046,2
655789917,1
1592601982,2
1512250378,0
1493375085,1
2121942214,1
226434703,2
45942157,2
1026420873,2
580032762,2
224635565,1
1593417508,2
1899152263,0
746829180,2
511563649,2
895202299,2
1320709426,2
317857560,1
120431532,2
2026515638,0
1377862822,2
1028272738,2
1025581046,1
810709994,2
1193793043,2
459517208,2
68310370,2
384439088,2
1841570712,1
1142352404,2
2077892179,1
2137021339,2
1464061852,2
257596602,2
1618264715,0
686900647,2
1660734224,0
754663727,2
1972226928,2
649068245,2
1866324888,1
1890898402,2
2110114560,1
552672171,2
519672671,2
1152251519,2
2113611705,2
200561783,2
666149112,2
728696828,1
1929412194,1
1748330152,2
1300598260,1
1694715372,0
453418974,2
1443994940,1
1577301082,1
376488292,1
236975377,2
552624105,2
702265255,2
1280449733,2
234305951,1
1305663351,2
1692023467,2
1918147104,1
1555982726,2
1240103447,1
365410914,1
528436480,0
1150892215,2
401615569,1
1711847526,1
169184152,1
1079022040,1
94499476,2
292974495,1
1316721031,2
1219744215,2
244138899,2
829317487,1
479691810,2
1432979587,2
1974600217,2
1048841494,2
22706563,1
1235982975,0
1786582974,1
1085598683,2
635993067,2
564810561,2
627203523,2
1993419132,2
32594633,2
1104896119,1
1744369256,0
258789438,2
1526447294,2
319529465,2
685521212,1
540626342,1
891145200,0
1749885929,2
437813767,1
79480908,2
2136879434,2
38814041,2
328914193,2
2030550355,2
344094810,2
317319031,2
26621383,2
2007398669,3
1676601181,2
1497897769,2
1647554936,2
585463477,2
1562449649,2
1787170984,2
135598988,1
1297295635,2
241855451,1
1187734133,2
1217818731,2
1286113933,2
1148947108,2
507475530,2
423692804,1
1071782613,2
429717000,3
1072438560,1
815720592,1
1514871554,0
2144651857,2
1566554398,2
1148728932,2
1925781855,1
1509154703,2
312833689,2
2017246170,2
1480315001,0
557604760,2
95674280,2
46825077,1
406415014,2
1286403075,0
2053390692,1
394119601,0
362583184,0
1306765211,3
1125452989,2
944303988,2
1381557321,2
1343799374,0
981616682,1
1272095921,2
809547421,2
485953654,2
160885036,2
1932428106,3
1849281954,2
2095799235,1
484428234,2
50364786,2
49211544,2
342427545,0
1963132868,1
947946167,2
657721677,0
702518958,1
1757729958,3
1659252190,2
1207389715,0
792726545,2
940016337,1
505978470,2
1812430875,2
1912562056,1
576038160,3
757195354,1
1931343039,2
1580224389,1
1280175565,0
422773185,2
1650727962,1
951384308,2
1218027440,1
1542022971,2
1994587458,3
1545599157,2
1991950103,2
405889238,2
812381296,1
1290104721,2
1923796479,1
527301970,2
202450945,1
526777454,1
1927700611,2
136560818,2
1061974854,2
1448267312,1
470988921,2
1857502008,2
1991350312,0
1600450105,0
703326167,0
1611522764,2
1426972073,1
162576008,1
2076521885,2
1937560688,2
631881241,0
1352159570,3
720290283,3
1677505161,2
854886380,2
430505137,2
539859583,2
855906513,3
1646783960,2
2139758289,2
787086837,1
489856492,2
801735752,1
1569414871,2
874155986,1
1571876685,1
2062914652,2
630905885,2
1858738087,2
1542999947,2
1077798235,2
725642735,2
701450949,2
511941992,2
1427103967,1
1602516282,2
237730527,2
844879450,2
992706633,1
1152436075,1
304462485,1
2005951345,2
770252924,2
1636201715,2
2082894788,1
1128745464,1
914663476,2
787125514,2
578544901,2
1217329993,2
854107843,2
1570092273,2
1976357299,2
1939384640,1
1460033187,2
1043438250,2
293699375,2
1103453856,2
142183419,1
336026971,2
1628685987,2
1225668841,2
1912815189,0
1666519543,2
1731165291,2
1365810935,1
464207443,1
1246460651,2
804002977,2
976703684,2
1734546674,0
471753482,2
286239527,1
1020735316,2
1732625705,2
1480288163,2
16529477,1
983797173,0
1703729825,2
2008643460,0
1527968869,2
550336777,1
326714383,2
1693958878,2
1169382593,0
1526964881,1
1608509920,3
1919099560,2
941636573,1
490645246,0
1341720373,2
1068027824,2
1454936373,2
121132097,2
1088217054,1
953440549,2
1315665413,1
1585429645,2
449313592,2
1388641566,1
1871365820,2
1707892117,2
1263577450,2
446043733,2
540080103,2
668740891,2
1653463912,2
1430297243,1
778902005,2
276775379,2
882765078,2
955791274,2
1318229167,2
254734064,2
1118285834,2
597831469,2
400714146,2
331874214,2
744504106,2
428031152,2
1138536788,1
1756336965,2
700727122,2
566810422,2
1927668866,1
1497610628,2
665516246,2
1149858992,1
409025300,2
1198567315,2
1823839445,0
1822380968,2
1024184223,2
1655945904,1
6033829,2
413083060,2
1292813551,2
2112041235,1
1525567146,2
1109669022,2
124214356,2
748856154,3
980651039,2
1454446491,1
488033776,2
531422634,2
586047933,2
1899881354,2
1031301694,2
1257640100,2
966390800,2
1324325208,2
107816336,1
327981785,2
1149528865,2
218791491,2
755257322,1
257558141,1
70040656,2
324425606,2
1905304443,2
1227679621,1
713812670,1
1734221788,1
2084033235,2
362122643,2
131099742,2
1087106727,1
1368772632,2
1198627231,2
690783761,2
1141597090,2
782138448,2
426475492,1
583059905,2
2070343371,2
76190541,2
360332231,2
1821918762,2
1408601515,2
2057695771,2
325807242,2
313746063,2
1101482453,1
743588336,1
2110398373,2
1922694559,2
1404407422,2
44719289,2
348390694,2
1208698592,3
488139011,2
105057931,2
772295828,2
1198022967,2
1421460886,1
534034786,2
1360435739,2
959593737,2
601552538,3
2114427936,2
1528142708,1
1189177241,2
1547168713,1
463117073,3
842424685,2
348022624,1
1721213353,2
1889831782,2
427827637,2
806607353,1
1607234426,2
672639635,2
541575904,2
1752344676,1
2112871278,2
1832605266,2
316759044,1
746936932,2
479135373,2
318964604,1
1401417715,2
1435894906,2
353338828,1
1239353720,2
1879575999,1
767086253,1
265711162,1
450352828,2
1003634925,2
2049213212,2
748616383,1
315324597,2
481853358,0
1399451352,2
2073412943,1
990619596,2
1599355993,2
1237464569,1
522532156,0
1217731716,2
1706544324,1
2070526377,1
819544693,1
61399806,2
1322937714,2
1922652134,2
1476227188,2
1889759116,2
563461267,1
1863366950,2
2084120380,2
1429913776,2
1291416564,0
82670864,2
526087821,0
972243354,2
1194399744,2
869832720,2
979974800,2
1780904875,2
1884549418,2
1756165830,2
820873162,0
458947293,2
700651799,1
510796401,1
285495099,2
940872681,2
1561493056,2
1941008954,1
1205404110,2
553578355,1
1163540696,2
985631534,2
1165374687,1
467389435,2
1632818432,2
711068971,2
1920126295,1
1168520628,1
1812850848,2
337779897,2
1795732931,2
1814348299,2
1163829518,2
1190759636,2
233626909,1
1460888303,2
385817969,1
735592901,0
704796256,2
1779032492,2
547763286,0
327979815,0
1538031590,0
730818142,3
1046650299,1
26525477,2
1117656689,2
1475120720,1
1268420465,2
391525553,2
593449510,1
1755923861,2
1822686904,2
1599321616,3
896096646,0
782113142,2
1098590593,2
1414513594,1
291930684,1
340687616,1
1319320930,1
8728751,2
324588834,1
1886066901,1
1823345453,3
313222833,2
317767301,0
103076193,2
545562925,1
1886733883,2
1831233134,2
2045949745,1
972266787,2
390192582,2
1346861296,0
27565730,2
750112877,2
2138403514,0
699852953,2
438549352,2
1394552437,2
1171008881,2
695067495,2
600946581,1
1845545288,2
761750782,2
1764056617,2
171520715,2
396643899,2
1393697331,2
677422767,2
1471849782,0
1155986927,2
1466768841,2
834711528,2
242197883,1
431846898,1
1184458941,2
1386685470,2
866192051,2
1019084704,2
797815324,2
634330591,2
