CASE_ID,cluster
Application_1310063638,0
Application_1499869275,2
Application_1141114991,2
Application_918770224,0
Application_1016816804,0
Application_1650844500,2
Application_1854801140,0
Application_2078020265,0
Application_567907480,2
Application_748088065,2
Application_572814439,2
Application_256650628,0
Application_1151254747,0
Application_972938507,2
Application_360475310,0
Application_19324985,0
Application_1643165806,2
Application_418070482,2
Application_1248349972,0
Application_923963777,0
Application_1746133767,2
Application_920497952,1
Application_886515262,2
Application_416441220,0
Application_1975617123,0
Application_726777197,0
Application_275597794,0
Application_153538723,0
Application_368205428,2
Application_923808413,2
Application_1933550065,0
Application_854409161,0
Application_346636726,0
Application_1420077883,2
Application_236257423,0
Application_1892186837,0
Application_438518989,0
Application_788421650,0
Application_1447851462,2
Application_664267418,0
Application_2118101879,0
Application_1259601023,0
Application_969058358,2
Application_29490720,2
Application_193978070,2
Application_1916415976,0
Application_1267839101,0
Application_1101248362,0
Application_1800870760,1
Application_1484851617,0
Application_402039661,2
Application_1494501575,2
Application_1675166178,0
Application_297421946,0
Application_920229339,2
Application_562322973,2
Application_722397148,0
Application_1645236489,2
Application_1868808301,0
Application_1702060008,2
Application_2059945768,2
Application_2115613475,0
Application_409724822,2
Application_788960916,1
Application_1807951250,2
Application_944177310,0
Application_1277100580,0
Application_1943199357,1
Application_1462709587,0
Application_1911804233,2
Application_1195396325,2
Application_1274070913,0
Application_503966930,1
Application_1362293013,2
Application_866541745,0
Application_200000547,0
Application_948906324,0
Application_1172125329,0
Application_1931792282,0
Application_275338795,0
Application_243636886,0
Application_1838732360,0
Application_125495187,0
Application_2006366791,0
Application_1930449097,2
Application_1640008006,0
Application_1281827491,0
Application_1854554571,0
Application_13372270,0
Application_1492351094,2
Application_675506291,2
Application_898874076,0
Application_1251541081,2
Application_1853222107,2
Application_1629784556,1
Application_190984886,2
Application_911291915,2
Application_1179942266,1
Application_1807570830,2
Application_88479581,2
Application_804815556,0
Application_1669670154,0
Application_1231177181,1
Application_989064530,0
Application_2063036518,0
Application_1174199914,0
Application_1891076145,0
Application_1226577675,0
Application_987213908,0
Application_373612346,0
Application_678686961,1
Application_1247929652,2
Application_1880024094,0
Application_829714042,0
Application_111956933,0
Application_1922956945,0
Application_1562741414,0
Application_983392205,2
Application_929235447,0
Application_2012524282,0
Application_874857207,0
Application_74089970,2
Application_1291947335,0
Application_1559270931,0
Application_2003843374,0
Application_493812399,1
Application_144264435,0
Application_2005183817,0
Application_606090913,0
Application_1377264777,0
Application_1052983039,0
Application_1363165385,2
Application_1426271838,2
Application_1537110918,2
Application_1313879847,2
Application_162342266,0
Application_2039499576,1
Application_1326688469,2
Application_1549864001,1
Application_466958327,2
Application_232465255,0
Application_664361440,2
Application_1508103415,0
Application_1747572025,0
Application_1302654957,1
Application_2120232738,0
Application_1930715945,2
Application_1439119047,0
Application_807098596,0
Application_1295329022,2
Application_1699815319,0
Application_1498056352,2
Application_743887463,2
Application_1173759169,1
Application_2092350091,0
Application_1979284304,0
Application_297491355,0
Application_1204730406,2
Application_1634651522,0
Application_1470184564,0
Application_1944285638,0
Application_836161395,0
Application_1945220465,0
Application_1764180224,0
Application_1898813636,0
Application_681276588,2
Application_365416480,0
Application_1312956122,0
Application_1403474196,2
Application_1195697898,2
Application_1014301064,0
Application_242156921,1
Application_2034562541,2
Application_1553446113,0
Application_443070493,0
Application_1417516413,0
Application_1649139732,0
Application_289811958,0
Application_341998174,0
Application_879749975,0
Application_59959307,2
Application_2103337476,0
Application_1833362956,0
Application_750571787,0
Application_1513129576,0
Application_1091101077,1
Application_1899463053,2
Application_1853330214,2
Application_1271512732,0
Application_1502516207,0
Application_22095206,0
Application_1631137033,2
Application_1142700916,2
Application_2078253178,1
Application_1724196691,0
Application_1139007530,2
Application_784275418,0
Application_1771304108,0
Application_259183799,0
Application_2081147987,2
Application_1282765506,0
Application_259143826,0
Application_1462703151,0
Application_1905015342,0
Application_1841789315,0
Application_2072694343,2
Application_1316947913,1
Application_1282768200,0
Application_1848603655,0
Application_2065677935,1
Application_775833032,2
Application_1719274647,2
Application_1863611182,2
Application_1600150028,2
Application_1292397670,2
Application_2081911804,0
Application_335096189,0
Application_111540759,0
Application_524429786,2
Application_1355798622,2
Application_854402455,1
Application_1077411737,0
Application_1283783929,1
Application_854178970,2
Application_1507218840,0
Application_543915014,2
Application_1940130892,1
Application_2139889803,0
Application_918578724,2
Application_843590096,0
Application_220286199,2
Application_5240566,2
Application_919767326,0
Application_123754331,0
Application_1368129455,2
Application_2063334713,0
Application_402170266,0
Application_339079436,0
Application_1296151288,0
Application_1476922534,0
Application_2144860637,0
Application_1089454,0
Application_1938300690,1
Application_2032309445,0
Application_385432676,0
Application_1926826475,2
Application_1274270315,0
Application_1692006952,2
Application_769217696,2
Application_994471234,0
Application_1902262189,2
Application_1562990453,0
Application_1468021532,2
Application_1152306667,0
Application_584603030,2
Application_1903580067,0
Application_2033211562,0
Application_838952120,0
Application_243155734,0
Application_63970219,0
Application_346329864,0
Application_1779355171,0
Application_1436618564,2
Application_1060570579,0
Application_344339957,0
Application_669100042,0
Application_1832254057,1
Application_1719978147,0
Application_637491144,0
Application_768179563,2
Application_316292435,0
Application_1833979489,0
Application_1386615618,1
Application_224343695,0
Application_1072003198,2
Application_368633868,0
Application_1493542155,2
Application_1708364219,2
Application_1506426720,0
Application_208148111,2
Application_953392572,2
Application_1616900126,2
Application_7078377,0
Application_1191743894,0
Application_570561205,0
Application_1221068482,0
Application_1004293292,0
Application_662386389,0
Application_119348284,0
Application_1238272674,0
Application_888479862,0
Application_1277569989,2
Application_408645375,0
Application_1955246402,2
Application_1740302556,1
Application_122336824,2
Application_505823301,0
Application_1688279534,0
Application_1848036697,1
Application_1786874274,0
Application_1589119859,2
Application_265587905,0
Application_1624036826,0
Application_1662197696,0
Application_1548782450,2
Application_660784718,2
Application_234080274,2
Application_124239405,0
Application_1859043344,0
Application_2040345264,1
Application_1661120161,2
Application_855486492,0
Application_1235595897,0
Application_244579239,0
Application_1814433442,0
Application_597160934,0
Application_1976912656,2
Application_296295477,2
Application_28217916,0
Application_275531167,2
Application_1029986710,0
Application_1617180019,2
Application_1832081539,2
Application_1250825577,0
Application_1164977817,0
Application_1962066192,0
Application_1747078975,2
Application_83337214,1
Application_131619654,2
Application_314744124,2
Application_1434477082,2
Application_899505410,0
Application_718267424,0
Application_1739261375,0
Application_83876660,2
Application_399746819,2
Application_529938699,0
Application_822422484,2
Application_1185170675,0
Application_1812038441,0
Application_1283463965,2
Application_891389450,2
Application_1351256522,0
Application_2071622465,0
Application_128641394,2
Application_1210637698,1
Application_1973046230,2
Application_629724157,0
Application_1257233322,0
Application_1246596843,2
Application_1427678905,0
Application_2143427516,0
Application_633186442,2
Application_1425009896,2
Application_1930081074,0
Application_426911073,0
Application_1989400270,0
Application_501818365,2
Application_1963292434,0
Application_1015357327,0
Application_275430191,2
Application_381680406,0
Application_1697094390,0
Application_1250493532,2
Application_1299976284,0
Application_1746503349,2
Application_1121433929,0
Application_559113386,0
Application_1334307261,0
Application_515209816,0
Application_519973903,2
Application_877723240,2
Application_1251233599,2
Application_61478633,0
Application_1518753356,0
Application_1966727878,2
Application_1616410992,0
Application_909739848,0
Application_1830688036,0
Application_189085643,0
Application_389951798,0
Application_684696906,0
Application_714015178,0
Application_1021758905,2
Application_413286327,2
Application_870009989,0
Application_1955133403,0
Application_238073987,0
Application_1106513315,0
Application_1596259876,0
Application_92091920,0
Application_587745142,2
Application_801698526,2
Application_1465521095,2
Application_1038917262,0
Application_237339437,2
Application_1793939874,0
Application_1162039868,2
Application_1224943696,2
Application_1612474218,0
Application_1297886565,0
Application_868416280,0
Application_673709405,0
Application_1260340497,2
Application_524679066,2
Application_1733714116,0
Application_257274630,1
Application_1885772834,2
Application_1545993826,2
Application_296383634,2
Application_588083897,2
Application_1134992016,0
Application_1884385405,0
Application_1959715736,0
Application_1261348817,2
Application_1602626150,2
Application_526545505,2
Application_1260145017,0
Application_905902853,0
Application_770159792,0
Application_260580298,2
Application_1378152317,0
Application_947906225,1
Application_425655583,2
Application_262728725,0
Application_47949347,0
Application_1609703275,0
Application_915426843,2
Application_764468920,1
Application_2142068408,0
Application_1778663922,0
Application_847920548,0
Application_1305526250,2
Application_1562279625,0
Application_1549089757,0
Application_1503421831,0
Application_1684474347,0
Application_1591415690,0
Application_233600750,2
Application_481210204,0
Application_600841731,0
Application_1231200933,0
Application_2080474499,2
Application_532859959,0
Application_1137970429,0
Application_913859491,2
Application_758356402,0
Application_189453653,2
Application_265534781,0
Application_343777769,2
Application_693445967,0
Application_2027498551,0
Application_1837644768,1
Application_828524494,2
Application_1152947139,2
Application_1563935994,2
Application_818693455,2
Application_636486028,2
Application_117521403,2
Application_1701710358,0
Application_2146617069,2
Application_1508092841,2
Application_282373685,2
Application_1061354216,0
Application_800564582,2
Application_1015478096,0
Application_425002643,2
Application_2143984717,2
Application_1829687885,2
Application_1058763045,1
Application_882030529,0
Application_1777551382,0
Application_1279706099,0
Application_1978903514,0
Application_19385579,0
Application_1436780800,0
Application_680031808,0
Application_322142576,0
Application_646585496,2
Application_1159615731,2
Application_709001855,2
Application_555366492,1
Application_1555832622,0
Application_608964116,2
Application_832178933,2
Application_1122832658,2
Application_249658126,2
Application_970143308,2
Application_367497731,2
Application_1016632627,1
Application_1370564184,0
Application_340692563,2
Application_1760683579,0
Application_909100209,0
Application_679053666,0
Application_1800788442,2
Application_1560596102,0
Application_1974173610,0
Application_1220146067,0
Application_327983119,2
Application_1453762207,0
Application_1158729550,2
Application_1373752989,0
Application_10693354,0
Application_335022722,0
Application_1409487195,0
Application_1096968149,0
Application_2125825569,0
Application_371444171,2
Application_2081746160,0
Application_1408374544,2
Application_158313942,0
Application_789808316,0
Application_329002079,0
Application_14270635,0
Application_645282036,0
Application_1231383244,0
Application_1058390155,0
Application_1942048129,0
Application_1086190151,2
Application_565814930,0
Application_1421205189,0
Application_1041929908,2
Application_1405057301,0
Application_1090055049,2
Application_2125025540,0
Application_904085822,2
Application_474390990,0
Application_111351134,2
Application_326095881,0
Application_1910304791,0
Application_1042310075,2
Application_827969862,0
Application_1207038345,1
Application_868071697,0
Application_448701611,0
Application_1301488246,0
Application_395272936,0
Application_99637081,2
Application_1478226284,2
Application_1111090727,0
Application_1112798958,2
Application_34891841,2
Application_1766102598,0
Application_1984100244,1
Application_687077392,0
Application_1279993072,0
Application_903849587,0
Application_1084718608,0
Application_105711594,0
Application_2013806316,0
Application_1593275377,2
Application_1369910658,0
Application_295481661,0
Application_1082798467,0
Application_384006007,0
Application_1351535871,0
Application_1482153042,0
Application_1744454993,2
Application_1484759598,2
Application_46744147,0
Application_855041381,0
Application_224001459,2
Application_945420689,1
Application_582897201,2
Application_1657807370,2
Application_1807260077,0
Application_236021168,2
Application_417231992,0
Application_1185248307,0
Application_536057092,0
Application_1982597468,1
Application_1620409659,2
Application_1978782813,0
Application_744719104,0
Application_454240699,2
Application_1220810898,0
Application_145047168,0
Application_213029581,0
Application_1280841912,0
Application_485970534,2
Application_877574126,0
Application_1049151850,0
Application_1331441624,2
Application_953097922,2
Application_127178924,0
Application_96006350,0
Application_1353914944,0
Application_1601041346,2
Application_217630695,0
Application_1425008735,0
Application_489624309,0
Application_1456924666,2
Application_1823621137,0
Application_527253429,2
Application_1332804972,0
Application_672060895,2
Application_123987545,0
Application_1452087651,0
Application_961505598,0
Application_958076943,1
Application_902019603,0
Application_1327252496,0
Application_1685403223,0
Application_1134274536,2
Application_1382673202,0
Application_704665572,0
Application_953335632,0
Application_1158965741,0
Application_173998060,0
Application_329803525,0
Application_2053020199,2
Application_599331567,2
Application_241160753,0
Application_174120790,0
Application_184080124,0
Application_1104832087,2
Application_182125093,2
Application_820867760,0
Application_1115559180,2
Application_327901907,2
Application_1588116542,0
Application_2034439290,0
Application_521278806,2
Application_570018018,2
Application_197857824,2
Application_1644702343,0
Application_1867921610,1
Application_133175864,0
Application_224758141,2
Application_2086832446,0
Application_1559203034,2
Application_1132809491,0
Application_909589414,0
Application_483929208,0
Application_226472859,0
Application_985915578,0
Application_592185579,0
Application_65819479,0
Application_967923535,0
Application_1292292855,0
Application_2064431358,0
Application_1730592826,2
Application_1946341989,0
Application_1015245209,2
Application_1186082182,0
Application_299646442,1
Application_201625919,2
Application_1947598060,2
Application_477598161,1
Application_1231427778,2
Application_1751378977,0
Application_1738753926,0
Application_1014824736,0
Application_1467707739,0
Application_288955533,2
Application_1609863098,0
Application_1787716134,0
Application_974860050,0
Application_655711151,0
Application_2104180007,2
Application_1257947863,0
Application_1465506786,2
Application_2097609434,2
Application_107632320,0
Application_819930551,2
Application_638536744,0
Application_433449483,0
Application_117590654,2
Application_393296211,0
Application_35262179,0
Application_1885478669,0
Application_323048075,0
Application_1610515534,0
Application_597053023,0
Application_382124711,0
Application_1333957806,0
Application_702401717,2
Application_984488973,0
Application_947660940,0
Application_823693253,2
Application_1952122293,2
Application_1762711881,1
Application_2088193617,2
Application_842478362,1
Application_46207219,2
Application_1558527814,0
Application_627487146,0
Application_449790608,0
Application_1736729099,0
Application_37288045,0
Application_723119311,0
Application_1519229956,0
Application_589207492,0
Application_374263140,2
Application_2056535850,1
Application_1875938883,0
Application_954522576,0
Application_90442094,2
Application_1762026731,2
Application_312676830,0
Application_93779745,0
Application_895063581,0
Application_1977901141,2
Application_347955060,2
Application_240079306,0
Application_1542850991,0
Application_32340702,0
Application_1542922978,0
Application_620755403,0
Application_1321331571,2
Application_1461377869,2
Application_762367111,0
Application_1321130007,1
Application_239979140,0
Application_1778791004,0
Application_1441584020,2
Application_1461629716,0
Application_408574797,0
Application_1400868306,2
Application_2039099639,0
Application_1116264042,0
Application_1876770869,0
Application_2014123088,2
Application_644820841,1
Application_1014760259,0
Application_751814569,0
Application_94412737,0
Application_1059131551,0
Application_268576214,0
Application_1873297327,2
Application_1705432175,0
Application_112781124,0
Application_1088837371,1
Application_1879718776,0
Application_65790749,0
Application_634399947,0
Application_1514861341,0
Application_1714277479,0
Application_621611593,2
Application_1552817671,0
Application_1944782361,0
Application_862362303,2
Application_978797398,2
Application_1488592654,0
Application_1522035466,0
Application_1541161276,0
Application_1764491475,2
Application_1698374359,1
Application_110813962,0
Application_1086310567,0
Application_2132446560,0
Application_1732998095,0
Application_107664347,0
Application_874740404,0
Application_1569845993,0
Application_1950841165,0
Application_2127502880,0
Application_1811684691,2
Application_37717349,0
Application_353865638,0
Application_1409353979,2
Application_1550105314,2
Application_1777521893,0
Application_688388804,0
Application_1575122096,0
Application_1191639983,0
Application_1691541069,0
Application_71758051,2
Application_875834446,0
Application_627538343,0
Application_378343059,0
Application_1028275195,0
Application_1444519141,0
Application_1794275041,0
Application_54116737,0
Application_936809026,0
Application_14401241,2
Application_1421234379,0
Application_710744547,0
Application_1713826686,0
Application_1498877057,2
Application_1033672339,0
Application_93924041,2
Application_1020990376,0
Application_877570141,2
Application_1268984213,0
Application_387517699,2
Application_37157949,0
Application_2001432089,2
Application_1948430603,0
Application_1786310164,2
Application_1679363646,2
Application_1148948732,0
Application_1534280400,0
Application_1251733219,0
Application_1825891896,0
Application_2040532180,0
Application_89113407,1
Application_754937126,2
Application_1591209374,0
Application_1233293090,2
Application_350138725,0
Application_1388535332,2
Application_1755216521,1
Application_374603853,2
Application_820671844,0
Application_1607028451,2
Application_254692609,0
Application_1750437642,0
Application_1462160624,0
Application_104463316,0
Application_607556337,0
Application_1648789246,2
Application_541114701,0
Application_1761650363,2
Application_1980450039,2
Application_1399527891,0
Application_1115533383,2
Application_765916186,2
Application_1813174327,2
Application_673424886,1
Application_625208621,0
Application_1486099425,0
Application_1364058057,2
Application_610614421,0
Application_282633375,2
Application_589333774,2
Application_266262290,2
Application_1195564156,0
Application_1520375133,2
Application_1826649266,0
Application_1203647789,0
Application_1122657249,2
Application_1049543561,0
Application_1881425780,0
Application_32948449,0
Application_248235615,2
Application_952744464,0
Application_603177521,2
Application_479102695,0
Application_1416762147,0
Application_1732317464,2
Application_1622901437,0
Application_1909606806,1
Application_1487601558,0
Application_950298399,0
Application_1012714056,2
Application_1298220841,0
Application_251196305,2
Application_444139032,2
Application_220799111,2
Application_1565167497,0
Application_1800077559,0
Application_1639687553,0
Application_140339738,0
Application_623570806,0
Application_1572207328,2
Application_152741327,2
Application_1154138569,2
Application_1430471697,0
Application_2016133951,0
Application_798154047,0
Application_1114296087,0
Application_1598894275,2
Application_789888813,2
Application_1961881671,0
Application_69300339,0
Application_1004943461,0
Application_1428995636,0
Application_796925887,2
Application_700146618,2
Application_1428685815,0
Application_1503474590,2
Application_1709293384,2
Application_1152136689,1
Application_440220247,0
Application_642567542,0
Application_140895599,0
Application_789526868,0
Application_1867648545,1
Application_279835618,0
Application_1227771244,0
Application_1670143620,2
Application_112699480,0
Application_1366775062,0
Application_483996302,0
Application_2026697951,2
Application_1012727008,0
Application_1152826096,2
Application_701717242,0
Application_372107793,2
Application_56170283,2
Application_727195809,0
Application_300912987,0
Application_1193728293,0
Application_473491507,0
Application_1793665913,0
Application_711286002,2
Application_1027094271,2
Application_1687910953,0
Application_1975387772,0
Application_277736499,0
Application_804771729,0
Application_758316908,0
Application_843851724,0
Application_1090244272,2
Application_2014483796,0
Application_1925488368,2
Application_1341760659,0
Application_579706940,0
Application_138867953,2
Application_1689648120,2
Application_1870852554,0
Application_1352321084,2
Application_537642240,1
Application_1002485344,0
Application_216184154,0
Application_1844611671,0
Application_802195798,0
Application_717431849,2
Application_150460419,0
Application_1487522985,0
Application_1148109575,0
Application_1000691650,1
Application_1735003572,0
Application_570295074,2
Application_216310730,0
Application_142048246,0
Application_1206916210,0
Application_248714087,0
Application_1932260488,0
Application_1520553542,2
Application_283388706,2
Application_1701145006,0
Application_1150278126,2
Application_357999520,2
Application_1870524050,2
Application_706900638,2
Application_872830008,0
Application_1620828737,2
Application_1296362396,2
Application_1397601234,2
Application_1485695068,2
Application_1861587055,0
Application_1814221815,2
Application_351232265,2
Application_861489057,0
Application_161868482,2
Application_863534385,0
Application_163280222,2
Application_110013435,0
Application_535660456,2
Application_76329309,0
Application_433146125,0
Application_1340833880,0
Application_748843249,0
Application_2131538680,2
Application_1048791267,2
Application_503552590,2
Application_62717154,2
Application_922548545,2
Application_1554288279,0
Application_570833369,2
Application_141242052,0
Application_1835401493,0
Application_1645963200,0
Application_1069329258,0
Application_1703059556,0
Application_746805274,0
Application_680429795,0
Application_318047263,0
Application_1720509792,0
Application_1812218858,0
Application_1077268062,2
Application_1569654923,2
Application_75004231,1
Application_1123503301,0
Application_638926349,0
Application_1507561607,0
Application_424540764,2
Application_579410104,0
Application_785425443,2
Application_996408810,0
Application_1626640901,0
Application_1588453219,1
Application_680267904,0
Application_1404826562,0
Application_1779939197,0
Application_608649898,0
Application_1565253423,0
Application_95863982,0
Application_978461598,0
Application_805634000,0
Application_831186652,0
Application_1340887420,0
Application_420100939,0
Application_1597473147,2
Application_1905063150,0
Application_1784350386,1
Application_2134473273,2
Application_1203113229,0
Application_701872976,1
Application_1367358151,0
Application_285199122,0
Application_761959932,0
Application_690361864,2
Application_864359285,0
Application_1164128745,0
Application_1054650915,0
Application_477108792,0
Application_208670900,0
Application_901692229,0
Application_712156236,1
Application_1440936696,0
Application_1979616665,0
Application_581353147,0
Application_1011124726,0
Application_1799006807,2
Application_1103656222,0
Application_2116808282,2
Application_1044260282,0
Application_362508224,2
Application_724616987,2
Application_872571847,0
Application_327715289,2
Application_283238836,0
Application_102284220,0
Application_1729322307,0
Application_792000013,2
Application_971306755,0
Application_1354753416,0
Application_1865699548,0
Application_1409118214,0
Application_2104262208,0
Application_1029819018,0
Application_893519087,0
Application_16918887,0
Application_400367935,0
Application_60214514,0
Application_323151268,0
Application_1233495129,2
Application_1763558826,0
Application_1068664646,2
Application_33026817,0
Application_76792437,0
Application_805084701,0
Application_421766070,2
Application_88195601,0
Application_517892162,2
Application_1666984263,2
Application_1035080902,0
Application_1380878419,2
Application_479369766,0
Application_1443667725,0
Application_1777080449,0
Application_1447778468,0
Application_1393839820,0
Application_1582681407,2
Application_1203742645,1
Application_1772525219,0
Application_1254852969,0
Application_2121564307,2
Application_22627898,0
Application_882516770,2
Application_625766442,0
Application_1389297015,0
Application_599521614,0
Application_2146802304,0
Application_1447691962,0
Application_1824540654,0
Application_741259943,0
Application_1242409900,0
Application_1210911072,2
Application_628530830,0
Application_1270994656,0
Application_96806282,0
Application_675223420,2
Application_316271248,0
Application_1831236396,0
Application_1232820241,0
Application_2107433255,0
Application_1043541344,1
Application_1106209536,0
Application_1419186456,1
Application_1864457357,2
Application_787459470,0
Application_1391786666,0
Application_1798282252,2
Application_2098536936,1
Application_2132598561,2
Application_932219940,0
Application_669939238,2
Application_404169611,0
Application_1522967492,0
Application_891109889,0
Application_642092490,0
Application_1111113289,0
Application_275369916,0
Application_1662717048,0
Application_1869345024,0
Application_1473369507,0
Application_47573314,2
Application_1709057207,2
Application_497612234,2
Application_1884913104,1
Application_1122311675,2
Application_2142123728,0
Application_425716591,2
Application_469179428,0
Application_1981395789,2
Application_1660587788,0
Application_72770251,0
Application_767700255,2
Application_663998650,0
Application_1391762873,0
Application_1661283911,0
Application_768067213,0
Application_449283910,0
Application_1882710825,0
Application_2098028289,0
Application_245497030,2
Application_763308360,2
Application_453923646,0
Application_30479942,2
Application_1478101745,0
Application_477271334,0
Application_685579923,0
Application_387378692,0
Application_1386033537,0
Application_1768657632,2
Application_1879432062,0
Application_626440594,2
Application_1197799715,2
Application_257935383,2
Application_1384829335,0
Application_1765498554,0
Application_1550524830,0
Application_1195225686,1
Application_1567315390,2
Application_484468921,0
Application_398524446,2
Application_624108697,2
Application_831831620,0
Application_1555969086,2
Application_1540334142,0
Application_395422459,2
Application_1477407703,0
Application_2091326544,2
Application_1003575962,1
Application_1703039750,2
Application_687807836,1
Application_1611324991,0
Application_975277732,2
Application_2121014576,0
Application_293542118,0
Application_1174109909,0
Application_1978945935,0
Application_1395319206,2
Application_523273413,0
Application_471764571,0
Application_683212067,0
Application_1183938040,0
Application_2036015470,0
Application_1542239327,1
Application_1908330917,2
Application_713863600,0
Application_1759188614,0
Application_2129390146,0
Application_2083125755,0
Application_290531407,0
Application_1191408306,0
Application_313994677,0
Application_1704107081,2
Application_1607496739,2
Application_1026359360,0
Application_259543267,0
Application_330481586,2
Application_1184633896,2
Application_1475013193,0
Application_1790887026,0
Application_79612630,0
Application_2085485752,2
Application_1028636694,0
Application_1370354556,0
Application_1475582405,2
Application_1251867792,0
Application_169347982,0
Application_1577840586,2
Application_1670011597,0
Application_1893449548,0
Application_858669578,0
Application_1174593044,0
Application_721068860,0
Application_1610536940,2
Application_1632603053,2
Application_1985161782,2
Application_259313307,0
Application_1791016953,0
Application_215620397,1
Application_931374942,2
Application_708182203,0
Application_644511070,0
Application_1950286321,0
Application_16686366,2
Application_1504235513,0
Application_1727459744,2
Application_167513808,0
Application_645400256,1
Application_1281121201,2
Application_857488446,0
Application_495055221,2
Application_272003201,0
Application_950858559,2
Application_192004010,0
Application_791250493,0
Application_1722650965,2
Application_1655935522,0
Application_60321550,2
Application_242384872,2
Application_2068499313,0
Application_254293856,2
Application_986145091,1
Application_1887496153,0
Application_1578519766,0
Application_2000400044,1
Application_1303088153,0
Application_496615464,2
Application_127976473,2
Application_1213442381,0
Application_323872264,2
Application_1426045114,2
Application_85990857,2
Application_927318943,2
Application_2002661262,0
Application_1426517064,0
Application_1674929512,2
Application_460586697,0
Application_594429699,0
Application_1879621755,0
Application_1056392515,2
Application_1785280378,0
Application_195410943,0
Application_1369360241,2
Application_491256589,0
Application_415292216,1
Application_1069059697,2
Application_1365943918,0
Application_851793685,2
Application_237090301,0
Application_1083971641,0
Application_384575262,0
Application_742871702,0
Application_419022994,2
Application_1010573951,0
Application_661358752,0
Application_1065261182,0
Application_606242862,0
Application_1540868153,2
Application_1648118746,2
Application_1985375927,1
Application_1288525689,0
Application_921806554,2
