CASE_ID,cluster
Application_1231200933,2
Application_2080474499,1
Application_532859959,2
Application_1137970429,2
Application_913859491,1
Application_343777769,1
Application_2027498551,0
Application_1837644768,3
Application_828524494,1
Application_1152947139,1
Application_818693455,1
Application_636486028,1
Application_2146617069,1
Application_1508092841,1
Application_282373685,1
Application_1061354216,2
Application_800564582,1
Application_1015478096,2
Application_2143984717,1
Application_1829687885,1
Application_1058763045,3
Application_882030529,0
Application_1777551382,2
Application_1279706099,2
Application_1978903514,2
Application_19385579,0
Application_1436780800,0
Application_680031808,0
Application_322142576,2
Application_646585496,1
Application_1159615731,1
Application_709001855,1
Application_555366492,3
Application_1555832622,2
Application_608964116,1
Application_832178933,1
Application_1122832658,1
Application_367497731,2
Application_340692563,2
Application_909100209,2
Application_679053666,2
Application_1800788442,1
Application_1560596102,0
Application_1974173610,2
Application_1220146067,2
Application_327983119,2
Application_1453762207,2
Application_1373752989,2
Application_335022722,2
Application_1409487195,2
Application_1096968149,2
Application_2125825569,2
Application_2081746160,2
Application_1408374544,1
Application_158313942,0
Application_329002079,2
Application_645282036,2
Application_1058390155,2
Application_1942048129,2
Application_565814930,2
Application_1421205189,2
Application_1405057301,2
Application_2125025540,2
Application_111351134,2
Application_326095881,2
Application_1910304791,2
Application_1207038345,3
Application_448701611,2
Application_1301488246,2
Application_395272936,0
Application_1478226284,1
Application_1111090727,2
Application_1112798958,1
Application_1766102598,0
Application_687077392,0
Application_1279993072,2
Application_903849587,2
Application_2013806316,2
Application_1593275377,1
Application_295481661,2
Application_1082798467,2
Application_384006007,2
Application_1351535871,2
Application_46744147,2
Application_224001459,2
Application_945420689,3
Application_1657807370,1
Application_1807260077,2
Application_236021168,1
Application_417231992,2
Application_1185248307,2
Application_536057092,2
Application_1982597468,3
Application_744719104,2
Application_454240699,1
Application_145047168,2
Application_213029581,2
Application_485970534,1
Application_953097922,1
Application_127178924,2
Application_96006350,0
Application_1353914944,0
Application_1425008735,2
Application_489624309,2
Application_1456924666,2
Application_1823621137,2
Application_527253429,2
Application_1332804972,2
Application_672060895,2
Application_1452087651,2
Application_961505598,2
Application_958076943,3
Application_902019603,0
Application_1685403223,2
Application_1134274536,1
Application_1382673202,2
Application_953335632,2
Application_173998060,2
Application_329803525,2
Application_599331567,1
Application_241160753,2
Application_174120790,2
Application_184080124,0
Application_182125093,1
Application_1115559180,1
Application_327901907,1
Application_1588116542,2
Application_2034439290,2
Application_521278806,1
Application_1867921610,3
Application_133175864,0
Application_224758141,1
Application_2086832446,2
Application_1559203034,1
Application_909589414,2
Application_483929208,2
Application_226472859,2
Application_985915578,2
Application_592185579,2
Application_967923535,2
Application_2064431358,2
Application_1730592826,1
Application_1946341989,2
Application_1015245209,1
Application_1186082182,2
Application_1947598060,1
Application_1738753926,2
Application_1014824736,2
Application_1467707739,0
Application_1609863098,2
Application_1787716134,2
Application_974860050,0
Application_655711151,2
Application_2104180007,2
Application_1257947863,2
Application_1465506786,1
Application_2097609434,1
Application_107632320,2
Application_819930551,1
Application_638536744,0
Application_117590654,1
Application_393296211,0
Application_35262179,2
Application_1885478669,2
Application_323048075,0
Application_1610515534,2
Application_1333957806,0
Application_702401717,1
Application_984488973,2
Application_947660940,2
Application_823693253,1
Application_1762711881,1
Application_842478362,3
Application_46207219,2
Application_1558527814,2
Application_449790608,2
Application_1736729099,2
Application_37288045,2
Application_723119311,2
Application_1519229956,2
Application_589207492,2
Application_374263140,1
Application_2056535850,3
Application_1875938883,2
Application_90442094,1
Application_93779745,2
Application_895063581,2
Application_1542850991,2
Application_1542922978,2
Application_620755403,2
Application_1321331571,1
Application_1461377869,1
Application_762367111,2
Application_239979140,2
Application_1461629716,2
Application_408574797,2
Application_1400868306,1
Application_2039099639,2
Application_1116264042,2
Application_1876770869,2
Application_2014123088,1
Application_644820841,3
Application_1014760259,2
Application_751814569,2
Application_94412737,2
Application_1059131551,2
Application_268576214,2
Application_1705432175,0
Application_1879718776,2
Application_65790749,2
Application_634399947,2
Application_1514861341,2
Application_1714277479,2
Application_621611593,1
Application_1552817671,2
Application_1944782361,2
Application_862362303,1
Application_978797398,1
Application_1522035466,2
Application_1541161276,2
Application_1764491475,2
Application_1698374359,3
Application_110813962,2
Application_1086310567,2
Application_2132446560,2
Application_107664347,2
Application_874740404,2
Application_1569845993,0
Application_1950841165,2
Application_1811684691,1
Application_37717349,2
Application_1409353979,1
Application_1550105314,1
Application_688388804,2
Application_1191639983,2
Application_1691541069,0
Application_875834446,2
Application_627538343,2
Application_378343059,2
Application_1028275195,2
Application_1794275041,2
Application_54116737,0
Application_14401241,2
Application_1421234379,2
Application_710744547,2
Application_1713826686,2
Application_1498877057,2
Application_1033672339,2
Application_93924041,1
Application_1020990376,2
Application_387517699,1
Application_37157949,2
Application_1948430603,2
Application_1786310164,1
Application_1679363646,2
Application_1534280400,2
Application_1251733219,2
Application_1825891896,0
Application_2040532180,2
Application_89113407,3
Application_754937126,1
Application_1233293090,1
Application_1388535332,1
Application_1755216521,3
Application_374603853,1
Application_820671844,2
Application_1750437642,2
Application_1462160624,2
Application_104463316,2
Application_607556337,2
Application_1648789246,1
Application_541114701,0
Application_1761650363,1
Application_1980450039,1
Application_1399527891,2
Application_1115533383,1
Application_765916186,2
Application_673424886,3
Application_625208621,2
Application_1486099425,2
Application_589333774,1
Application_1195564156,0
Application_1520375133,1
Application_1826649266,2
Application_1203647789,2
Application_1049543561,2
Application_1881425780,2
Application_952744464,0
Application_479102695,2
Application_1732317464,1
Application_1298220841,2
Application_251196305,1
Application_220799111,1
Application_1565167497,2
Application_1800077559,2
Application_140339738,2
Application_152741327,1
Application_1154138569,1
Application_1430471697,2
Application_2016133951,2
Application_1114296087,2
Application_1598894275,1
Application_1961881671,0
Application_1004943461,0
Application_1428995636,2
Application_796925887,1
Application_700146618,2
Application_1428685815,2
Application_1503474590,1
Application_1709293384,2
Application_440220247,2
Application_140895599,2
Application_789526868,2
Application_279835618,2
Application_1670143620,1
Application_1366775062,2
Application_483996302,2
Application_2026697951,1
Application_1152826096,1
Application_701717242,2
Application_372107793,2
Application_56170283,1
Application_727195809,2
Application_300912987,2
Application_1193728293,2
Application_473491507,2
Application_1793665913,2
Application_711286002,2
Application_1687910953,2
Application_1975387772,2
Application_277736499,2
Application_804771729,2
Application_758316908,2
Application_843851724,2
Application_1090244272,1
Application_2014483796,2
Application_1341760659,2
Application_579706940,2
Application_1689648120,1
Application_1870852554,2
Application_1352321084,1
Application_216184154,2
Application_1844611671,2
Application_802195798,2
Application_717431849,1
Application_150460419,2
Application_1487522985,2
Application_1148109575,2
Application_1000691650,3
Application_1735003572,2
Application_1206916210,2
Application_248714087,2
Application_1932260488,2
Application_1520553542,1
Application_1701145006,2
Application_1150278126,1
Application_357999520,2
Application_1870524050,1
Application_706900638,1
Application_1620828737,1
Application_1397601234,1
Application_1485695068,1
Application_1861587055,2
Application_1814221815,1
Application_351232265,2
Application_861489057,2
Application_863534385,2
Application_163280222,1
Application_110013435,2
Application_433146125,2
Application_748843249,2
Application_2131538680,1
Application_1048791267,1
Application_503552590,1
Application_62717154,1
Application_922548545,1
Application_1554288279,2
Application_570833369,1
Application_141242052,2
Application_1645963200,2
Application_1069329258,2
Application_1703059556,2
Application_680429795,2
Application_318047263,2
Application_1720509792,0
Application_1812218858,2
Application_1077268062,1
Application_1569654923,1
Application_1123503301,2
Application_638926349,2
Application_1507561607,2
Application_579410104,2
Application_785425443,2
Application_996408810,2
Application_1626640901,2
Application_680267904,2
Application_1404826562,2
Application_608649898,2
Application_1565253423,0
Application_95863982,0
Application_978461598,2
Application_1340887420,2
Application_420100939,0
Application_1597473147,2
Application_2134473273,1
Application_1203113229,2
Application_701872976,3
Application_1367358151,2
Application_285199122,2
Application_761959932,2
Application_1164128745,2
Application_477108792,2
Application_901692229,2
Application_712156236,3
Application_1440936696,2
Application_1979616665,2
Application_1011124726,0
Application_1103656222,2
Application_2116808282,1
Application_1044260282,2
Application_362508224,1
Application_327715289,2
Application_283238836,2
Application_102284220,2
Application_1729322307,0
Application_792000013,1
Application_971306755,0
Application_1354753416,2
Application_1409118214,2
Application_2104262208,2
Application_1029819018,2
Application_893519087,2
Application_16918887,0
Application_400367935,2
Application_323151268,2
Application_1233495129,1
Application_1763558826,0
Application_1068664646,2
Application_33026817,2
Application_76792437,2
Application_805084701,2
Application_421766070,1
Application_517892162,2
Application_1666984263,1
Application_1035080902,2
Application_479369766,2
Application_1443667725,2
Application_1777080449,2
Application_1447778468,2
Application_1393839820,2
Application_1582681407,2
Application_1772525219,2
Application_1254852969,2
Application_625766442,2
Application_1389297015,2
Application_599521614,2
Application_1447691962,2
Application_1824540654,0
Application_1242409900,2
Application_1210911072,1
Application_628530830,2
Application_96806282,2
Application_1831236396,2
Application_1232820241,0
Application_2107433255,0
Application_1043541344,3
Application_1106209536,2
Application_1419186456,3
Application_1864457357,1
Application_787459470,2
Application_1798282252,1
Application_2098536936,3
Application_2132598561,1
Application_404169611,2
Application_1522967492,2
Application_891109889,2
Application_642092490,2
Application_1111113289,2
Application_275369916,2
Application_1869345024,2
Application_1473369507,2
Application_47573314,1
Application_497612234,1
Application_1122311675,1
Application_2142123728,2
Application_469179428,2
Application_1981395789,1
Application_1660587788,0
Application_72770251,2
Application_663998650,0
Application_1391762873,2
Application_1661283911,0
Application_768067213,2
Application_449283910,2
Application_2098028289,2
Application_245497030,1
Application_453923646,2
Application_30479942,1
Application_1478101745,2
Application_477271334,2
Application_685579923,0
Application_387378692,0
Application_1768657632,1
Application_1879432062,2
Application_626440594,1
Application_257935383,1
Application_1384829335,0
Application_1765498554,2
Application_1550524830,2
Application_1195225686,3
Application_1567315390,1
Application_624108697,1
Application_831831620,2
Application_1555969086,1
Application_1540334142,2
Application_395422459,1
Application_1003575962,3
Application_687807836,3
Application_1611324991,2
Application_2121014576,2
Application_293542118,2
Application_1174109909,2
Application_1978945935,2
Application_1395319206,2
Application_523273413,2
Application_471764571,2
Application_683212067,2
Application_1183938040,2
Application_2036015470,2
Application_1908330917,1
Application_713863600,2
Application_1759188614,2
Application_2083125755,2
Application_290531407,2
Application_1191408306,0
Application_313994677,2
Application_1704107081,2
Application_259543267,2
Application_330481586,2
Application_1184633896,1
Application_1475013193,2
Application_1790887026,2
Application_79612630,2
Application_2085485752,2
Application_1028636694,2
Application_1251867792,2
Application_1577840586,1
Application_1670011597,2
Application_1632603053,1
Application_1985161782,2
Application_259313307,2
Application_1791016953,0
Application_215620397,3
Application_708182203,2
Application_644511070,2
Application_16686366,1
Application_1727459744,1
Application_167513808,2
Application_645400256,3
Application_857488446,2
Application_495055221,1
Application_950858559,2
Application_192004010,2
Application_791250493,2
Application_1655935522,0
Application_242384872,1
Application_2068499313,2
Application_254293856,1
Application_986145091,3
Application_2000400044,3
Application_1303088153,2
Application_496615464,1
Application_1426045114,1
Application_85990857,1
Application_1674929512,2
Application_460586697,2
Application_1785280378,2
Application_195410943,2
Application_415292216,3
Application_1069059697,1
Application_1365943918,2
Application_851793685,1
Application_742871702,0
Application_419022994,1
Application_1010573951,0
Application_661358752,2
Application_1540868153,1
Application_1648118746,1
Application_1288525689,2
Application_921806554,1
Application_1362518827,2
Application_2043474287,1
Application_1552064510,1
Application_1858588614,0
Application_1322519399,2
Application_1672329173,3
Application_2051660661,3
Application_1548427030,3
Application_1158157360,2
Application_141798078,1
Application_773469136,0
Application_245612900,1
Application_1703977531,1
Application_142824357,1
Application_776125012,0
Application_716813627,2
Application_2034039470,0
Application_1668055532,1
Application_92373426,1
Application_354089896,2
Application_1300565714,3
Application_1294812721,0
Application_781837969,2
Application_366725999,1
Application_151699612,2
Application_1695855849,1
Application_2020254211,2
Application_75345119,0
Application_771712321,2
Application_146041854,2
Application_77126964,1
Application_302165417,2
Application_1358464831,0
Application_1851326830,2
Application_1862585299,2
Application_855823740,2
Application_1213984554,3
Application_218621102,2
Application_80740465,2
Application_1289903575,2
Application_1976397876,2
Application_1539926534,2
Application_717059171,0
Application_1073120423,2
Application_1288073304,2
Application_1184169516,1
Application_597031362,2
Application_2110565193,2
Application_1879234051,0
Application_1365383501,1
Application_797483629,3
Application_148281004,1
Application_782694048,0
Application_609259486,2
Application_1690291723,3
Application_2002434573,2
Application_1305062269,2
Application_926295021,1
Application_923895936,0
Application_482211839,2
Application_873908407,0
Application_907055851,0
Application_659438407,2
Application_533609691,2
Application_149418612,1
Application_268737670,2
Application_452736501,0
Application_844115755,1
Application_617110337,2
Application_1615512391,3
Application_1309696496,1
Application_1835125945,2
Application_1983516789,1
Application_528715174,2
Application_1978688435,0
Application_1896874442,2
Application_259927004,2
Application_772597896,2
Application_1882929618,2
Application_945315562,2
Application_2029448969,1
Application_1617174767,2
Application_7934432,2
Application_1604024201,1
Application_1954238527,2
Application_81204346,2
Application_993168875,1
Application_1985519013,2
Application_1324906690,2
Application_1825002825,2
Application_1012709826,1
Application_1746803314,2
Application_1549129653,1
Application_495851449,2
Application_1649230612,2
Application_541009281,1
Application_1404994331,0
Application_465243941,1
Application_115289906,0
Application_533036254,3
Application_994422071,2
Application_2145965847,1
Application_755863053,2
Application_454568372,2
Application_177461216,2
Application_1393640447,2
Application_1221068437,1
Application_1031669296,2
Application_1101795254,3
Application_637980904,2
Application_1064257044,2
Application_1763392847,2
Application_1938510031,2
Application_2141502911,2
Application_1640424572,2
Application_1425477698,2
Application_15283814,2
Application_1220698388,2
Application_1713473401,2
Application_23872008,1
Application_1041235702,1
Application_792214089,2
Application_414981334,1
Application_2082160,2
Application_621477569,2
Application_844596014,3
Application_94526407,3
Application_128519535,1
Application_1224632,1
Application_1829498694,2
Application_1200112574,2
Application_224544240,2
Application_1229382,1
Application_1335269673,2
Application_1771649664,2
Application_2130181334,2
Application_265850728,2
Application_451341004,2
Application_850467381,2
Application_1092887991,2
Application_1231253515,2
Application_2120574685,1
Application_89713165,1
Application_455409253,2
Application_1539830369,1
Application_1325448893,2
Application_778872859,2
Application_1681082552,1
Application_1331684871,2
Application_1717778705,2
Application_810206646,1
Application_485890621,2
Application_634004489,1
Application_1479890882,3
Application_1858996937,1
Application_2111584636,1
Application_1416905673,1
Application_594434634,2
Application_910353536,3
Application_25548149,2
Application_669688203,2
Application_1249541093,2
Application_1242051884,2
Application_1962237641,2
Application_593154546,1
Application_248922690,0
Application_488224440,1
Application_1786368292,2
Application_833464752,1
Application_1356785124,1
Application_1426077033,2
Application_1539905348,1
Application_1901696338,1
Application_912474149,1
Application_554573834,1
Application_1540139721,2
Application_2041126083,2
Application_1673257341,2
Application_933032251,1
Application_1425749164,0
Application_1896170333,1
Application_366844104,0
Application_322174930,0
Application_714305626,1
Application_1778036754,2
Application_1252666486,3
Application_1433194798,2
Application_2144399616,2
Application_1902119268,3
Application_1540200773,3
Application_1822184158,1
Application_1533067965,2
Application_1683645299,1
Application_914499148,3
Application_159971235,0
Application_1650330561,2
Application_1016541821,0
Application_808098490,2
Application_365005469,2
Application_717836535,2
Application_191880695,2
Application_1237987137,2
Application_1848065357,2
Application_1276655609,1
Application_1476535821,2
Application_2064294962,2
Application_546890434,0
Application_152243611,1
Application_1098278191,2
Application_209381780,2
Application_970060650,2
Application_525204220,1
Application_839061698,1
Application_640428791,2
Application_1902291900,1
Application_2034443967,1
Application_884156117,2
Application_1107406431,2
Application_1901466720,3
Application_188816688,1
Application_445317204,3
Application_1125252924,2
Application_1314936947,1
Application_2048784582,2
Application_1424793760,1
Application_1626131140,2
Application_463555963,2
Application_45386541,2
Application_1414579741,2
Application_2003922422,3
Application_1359909977,1
Application_1764014060,2
Application_1333085731,2
Application_831338763,0
Application_2030631255,2
Application_1401164583,3
Application_1616135935,2
Application_831730984,2
Application_1427290987,2
Application_131484513,1
Application_1501922618,2
Application_1691560307,1
Application_6328980,2
Application_1003639640,3
Application_1454535649,2
Application_1008205514,2
Application_30719814,1
Application_833171339,2
Application_2047144310,2
Application_402680717,1
Application_1350747714,2
Application_1708781666,1
Application_1809939891,1
Application_2129672828,2
Application_1908199131,1
Application_1093376887,2
Application_507916546,2
Application_200111985,1
Application_340339688,2
Application_1415268279,1
Application_874825103,2
Application_1384403042,1
Application_1870612341,2
Application_914362775,0
Application_294742387,1
Application_1894427294,2
Application_488535591,3
Application_1678522753,2
Application_1895964056,2
Application_2017867262,2
Application_1822774560,1
Application_2100396348,2
Application_882660109,2
Application_92231513,2
Application_855552533,1
Application_1022701559,1
Application_665113574,0
Application_1022619955,2
Application_809919962,1
Application_1702727183,1
Application_1892297383,2
Application_240423316,2
Application_1852652595,2
Application_48645513,2
Application_271836707,2
Application_2102088707,1
Application_1452159527,0
Application_740139616,3
Application_824049818,1
Application_1444904700,3
Application_265405756,2
Application_1429961433,2
Application_1960683241,2
Application_53882128,1
Application_713264253,2
Application_927559845,2
Application_1913241698,2
Application_127507880,2
Application_132859811,0
Application_1096343994,1
Application_2141543573,1
Application_1643015710,2
Application_55766939,0
Application_930403049,2
Application_1916570871,0
Application_324324662,0
Application_634229442,1
Application_359514195,2
Application_769220883,1
Application_428762027,2
Application_1700699492,2
Application_1519896529,0
Application_889482237,2
Application_226134221,2
Application_428895204,2
Application_1465152142,2
Application_1216605788,2
Application_163121479,2
Application_1634125268,2
Application_1137139708,2
Application_1590764969,1
Application_1782267908,2
Application_1438853077,1
Application_426874044,1
Application_289167943,2
Application_641879278,1
Application_861766653,2
Application_1875406802,2
Application_496584186,2
Application_858529071,1
Application_107852661,1
Application_1722983560,2
Application_1948365328,2
Application_878691785,2
Application_393398596,2
Application_621823153,2
Application_1815557569,2
Application_1459749066,2
Application_774653180,2
Application_177676163,2
Application_97529474,1
Application_43100247,2
Application_1758039972,2
Application_1399808918,1
Application_1812699529,2
Application_957513157,1
Application_321255448,0
Application_3338385,2
Application_1186519754,2
Application_146842933,2
Application_1948115827,2
Application_1756867467,2
Application_711276621,2
Application_278830843,2
Application_1049627339,1
Application_32258287,2
Application_1565877069,2
Application_2022702127,1
Application_1356906263,1
Application_357336097,1
Application_1952683165,2
Application_1394311616,2
Application_27885210,2
Application_1561308434,1
Application_688635345,2
Application_1800687257,1
Application_1047219107,2
Application_36231999,0
Application_237375849,2
Application_1192470411,0
Application_1061014425,1
Application_513308790,2
Application_203309822,0
Application_230697386,1
Application_1100043024,2
Application_698506934,2
Application_375995874,2
Application_1617629956,3
Application_1996896814,2
Application_1097987336,2
Application_1871993933,2
Application_1446138707,2
Application_383365555,2
Application_1078513548,2
Application_699087761,0
Application_1594673087,2
Application_1915645782,2
Application_716921175,2
Application_1486012301,2
Application_234650009,2
Application_858453787,2
Application_1082106712,2
Application_2092402063,2
Application_1402189400,2
Application_1380984136,2
Application_812426601,2
Application_1129494804,2
Application_1707690902,2
Application_1082791049,2
Application_8606801,2
Application_1910509289,2
Application_2028935007,2
Application_954463239,1
Application_700302428,2
Application_1884073003,0
Application_798560603,2
Application_1857968763,2
Application_1657554694,2
Application_1134241893,1
Application_902693704,2
Application_202955537,2
Application_1659153236,2
Application_979127095,1
Application_102625262,2
Application_1409740498,2
Application_977257239,1
Application_278804236,1
Application_1459536558,2
Application_1410679121,0
Application_2131314372,2
Application_828905217,1
Application_1369214764,1
Application_1775408381,0
Application_1035547655,2
Application_1407752194,2
Application_1736511903,3
Application_780344640,2
Application_1873736719,2
Application_997212735,2
Application_551059309,0
Application_766151088,2
Application_424038944,2
Application_1908395112,1
Application_1434353417,1
