CASE_ID,cluster
A117,0
A11701,0
A11702,3
A11703,0
A11704,0
A11705,0
A11706,0
A11707,0
A11708,0
A11709,0
A1171,0
A11712,3
A11714,0
A11715,3
A11717,0
A11718,0
A1172,0
A11720,0
A11721,3
A11722,0
A11724,0
A11725,0
A11727,0
A11728,0
A11730,0
A11731,0
A11734,0
A11737,0
A11738,0
A11739,2
A11740,0
A11741,3
A11742,0
A11743,0
A11744,0
A11746,0
A11748,0
A11749,0
A1175,0
A11750,0
A11752,0
A11753,3
A11754,0
A11755,0
A11757,0
A11760,0
A11762,0
A11764,0
A11766,0
A11767,0
A11768,0
A11769,0
A1177,0
A11770,0
A11772,0
A11778,0
A11779,0
A11782,0
A11784,0
A11785,0
A11786,0
A11787,0
A1179,0
A11792,0
A11794,0
A11795,0
A11798,0
A11799,0
A1180,0
A11800,0
A11805,0
A11808,3
A1181,0
A11810,3
A11811,0
A11815,0
A11817,0
A11819,0
A1182,0
A11820,0
A11821,0
A11828,0
A11829,0
A1183,0
A11832,0
A11834,0
A11836,0
A11838,0
A11839,3
A1184,0
A11841,0
A11842,3
A11844,0
A11849,0
A1185,0
A11850,0
A11851,0
A11852,0
A11853,0
A11857,0
A11859,0
A11860,0
A11862,0
A11864,0
A11865,0
A11866,0
A11867,3
A11869,3
A1187,3
A11870,3
A11871,3
A11875,3
A11879,0
A1188,0
A11880,0
A11882,0
A11884,0
A11885,0
A11886,0
A11887,3
A11888,3
A1189,0
A11890,0
A11891,0
A11893,0
A11894,3
A11896,0
A11898,0
A119,3
A11900,0
A11901,0
A11905,0
A11906,0
A11907,0
A1191,3
A11910,0
A11911,0
A11912,0
A11918,0
A11919,0
A11921,0
A11924,0
A11925,0
A11926,0
A11927,0
A11928,0
A11929,0
A11932,0
A11934,0
A11935,0
A11936,0
A11937,0
A11938,0
A11940,0
A11941,0
A11942,0
A11943,0
A11944,0
A11945,0
A11946,0
A11947,0
A11948,0
A11949,0
A1195,0
A11951,3
A11952,0
A11954,0
A11955,0
A11958,0
A11961,0
A11962,0
A11963,0
A11964,0
A11967,0
A11969,3
A1197,0
A11971,0
A11976,0
A11977,0
A1198,0
A11981,0
A11982,0
A11983,0
A11986,0
A11987,0
A11988,0
A11990,3
A11992,0
A11993,0
A11994,0
A11996,0
A11997,0
A11999,0
A12,0
A1200,0
A12001,0
A12003,0
A12004,0
A12006,0
A1201,0
A12011,0
A12016,0
A12017,0
A12019,0
A12020,0
A12021,0
A12023,0
A12026,0
A12027,0
A12028,0
A12029,0
A12031,0
A12032,0
A12033,0
A12036,0
A1204,0
A12040,0
A12041,0
A12045,0
A12046,0
A12048,3
A12049,0
A1205,0
A12050,0
A12051,0
A12052,0
A12056,0
A1206,0
A12060,0
A12061,0
A12063,0
A12066,0
A12067,0
A12069,0
A12070,0
A12071,0
A12073,0
A12075,0
A12076,3
A12077,0
A12078,0
A1208,0
A12080,0
A12081,0
A12083,0
A12085,0
A12087,0
A12093,0
A12095,0
A12096,0
A12097,0
A12099,3
A1210,0
A12100,0
A12101,0
A12104,0
A12105,0
A12108,0
A1211,0
A12110,0
A12111,0
A12113,0
A12114,0
A12115,0
A12116,0
A12117,0
A12118,0
A12119,0
A1212,0
A12122,0
A12123,0
A12126,0
A12127,0
A12128,0
A12129,0
A1213,0
A12132,0
A12133,0
A12135,0
A12136,0
A12137,0
A12138,0
A12141,0
A12142,0
A12143,0
A12144,0
A12145,0
A12146,0
A12148,3
A12151,0
A12153,0
A12154,3
A12156,0
A12158,0
A12159,0
A1216,0
A12160,0
A12162,0
A12163,0
A12169,0
A12171,0
A12173,0
A12174,0
A12175,0
A12176,0
A12178,0
A12179,0
A12181,0
A12183,0
A12186,0
A12188,0
A12189,0
A1219,0
A12190,0
A12191,0
A12192,0
A12194,0
A12195,0
A12196,0
A12199,0
A122,0
A1220,0
A12200,0
A12201,0
A12202,0
A12208,0
A12209,0
A12210,0
A12215,0
A12217,0
A12219,0
A1222,0
A12220,0
A12222,0
A12225,0
A12227,0
A12228,0
A1223,0
A12230,0
A12233,0
A12234,0
A12237,0
A12238,3
A12242,0
A12244,0
A12245,3
A12247,3
A12248,0
A12250,0
A12252,0
A12254,3
A12255,0
A12256,3
A12258,0
A12259,0
A1226,0
A12260,0
A12261,0
A12262,0
A12266,0
A12267,0
A12268,0
A1227,0
A12270,0
A12274,0
A12275,0
A12278,0
A12283,0
A12286,0
A12288,0
A12289,0
A1229,0
A12291,0
A12292,0
A12293,0
A12295,0
A12296,0
A12297,0
A1230,0
A12300,3
A12301,0
A12304,0
A1231,0
A12311,0
A12312,0
A12314,0
A12315,0
A12316,0
A1232,0
A12320,0
A12324,0
A12326,0
A12328,0
A12329,0
A1233,0
A12332,0
A12336,0
A12337,0
A12338,0
A12339,0
A12340,0
A12343,0
A12348,0
A1235,0
A12350,0
A12351,0
A12353,0
A12354,0
A12355,0
A12363,0
A12367,0
A12368,0
A12369,0
A12371,0
A12372,0
A12373,0
A12376,0
A12377,0
A12379,0
A1238,0
A12380,0
A12383,0
A12388,3
A12393,0
A12394,0
A12395,0
A12396,0
A12398,0
A12400,0
A12403,0
A12405,0
A12406,0
A12407,0
A12408,0
A12409,3
A1241,0
A12410,0
A12412,0
A12414,0
A12416,0
A1242,0
A12420,0
A12421,3
A12422,0
A12423,0
A12424,0
A12427,0
A12428,0
A12429,0
A12431,0
A12432,0
A12438,0
A12439,0
A12442,0
A12444,0
A12449,0
A1245,0
A12452,0
A12453,0
A12454,0
A12457,0
A12459,0
A1246,0
A12460,0
A12461,0
A12462,0
A12463,0
A12468,0
A1247,0
A12472,0
A12473,0
A12475,0
A12476,0
A12477,0
A12479,0
A1248,0
A12480,0
A12481,0
A12485,0
A12486,0
A12487,0
A12490,0
A12493,0
A12495,0
A12496,0
A12497,0
A12498,0
A125,0
A12500,0
A12501,0
A12502,0
A12506,0
A12509,0
A12513,0
A12514,0
A12515,0
A12516,0
A12517,0
A1252,0
A12520,0
A12525,0
A12526,0
A12527,0
A12529,0
A12530,0
A12531,0
A12532,3
A12536,0
A12540,0
A12542,0
A12543,0
A12545,0
A12546,0
A12547,0
A12549,0
A12550,0
A12551,0
A12553,3
A12556,0
A12559,0
A1256,0
A12563,0
A12564,0
A12565,0
A12567,0
A12571,3
A12576,0
A12578,0
A1258,0
A12584,0
A12586,0
A12588,3
A12589,0
A1259,0
A12590,0
A12593,0
A12596,3
A12599,3
A126,0
A12600,0
A12602,0
A12604,0
A12606,0
A12607,0
A12608,0
A12609,0
A1261,0
A12610,0
A12611,0
A12612,3
A12614,0
A12619,0
A1262,0
A12620,0
A12622,0
A12623,0
A12627,0
A12628,0
A1263,0
A12631,0
A12632,0
A12633,0
A12635,0
A12636,0
A1264,0
A12643,0
A12644,0
A12645,0
A12646,0
A12648,0
A1265,0
A12652,0
A12655,0
A12656,0
A12657,0
A12659,0
A12660,0
A12661,0
A12662,0
A12663,0
A12665,0
A12667,0
A12668,0
A1267,0
A12672,0
A12674,0
A12675,0
A12677,3
A1268,0
A12680,0
A12681,0
A12683,0
A12685,0
A12686,0
A12687,0
A12689,0
A12692,0
A12694,0
A12695,0
A12697,0
A12698,0
A127,0
A12700,0
A12701,0
A12702,0
A12703,0
A12704,0
A12707,3
A12708,0
A1271,0
A12712,0
A12713,0
A12714,0
A12715,0
A12716,0
A12717,0
A1272,0
A12721,0
A12722,0
A12723,0
A12724,0
A12726,0
A12728,0
A1273,0
A12730,0
A12734,0
A12735,0
A12738,0
A12739,0
A1274,0
A12741,0
A12742,0
A12744,0
A12745,0
A12747,0
A12748,0
A12749,0
A1275,0
A12751,0
A12754,0
A12757,0
A12758,0
A1276,0
A12760,0
A12762,0
A12764,3
A12765,3
A12766,3
A12769,3
A1277,0
A12771,3
A12772,3
A1278,0
A1279,0
A128,0
A1280,0
A12805,0
A12807,0
A12809,0
A12810,0
A12811,0
A12812,0
A12813,0
A12814,0
A12816,0
A12817,0
A12819,0
A1282,0
A12821,3
A12822,0
A12823,0
A12824,0
A12825,3
A12826,0
A12827,0
A12828,0
A1283,0
A12830,0
A12831,0
A12832,0
A12833,3
A12838,0
A12839,0
A1284,0
A12840,0
A12842,0
A12843,0
A12845,0
A12846,0
A1286,0
A12861,0
A12863,0
A12865,0
A12866,0
A12867,0
A12868,0
A1287,0
A12872,0
A12873,0
A12875,0
A12879,0
A12882,3
A12884,0
A12886,0
A12889,0
A1289,0
A12890,0
A12891,0
A12892,3
A12894,0
A12895,0
A12897,0
A12898,0
A129,0
A1290,0
A12902,0
A12903,0
A12904,0
A12910,0
A12912,0
A12913,0
A12915,0
A12916,0
A12917,0
A12919,0
A1292,0
A12921,0
A12925,0
A12929,0
A12930,0
A12931,0
A12932,0
A12934,0
A12937,0
A12938,0
A12939,0
A1294,0
A12944,0
A12946,0
A12948,0
A12949,0
A1295,0
A12950,0
A12951,0
A12952,0
A12954,0
A12956,0
A12959,0
A1296,0
A12964,0
A12966,0
A12967,0
A12970,0
A12972,0
A12973,0
A12975,0
A12976,0
A12977,0
A12978,0
A12979,0
A1298,0
A12981,3
A12983,0
A12985,0
A12987,0
A1299,0
A12990,0
A12991,0
A12992,0
A12993,0
A12996,0
A13,0
A1300,0
A13001,0
A13002,0
A13003,0
A13006,0
A13008,3
A13011,3
A13013,0
A13015,0
A13016,0
A13017,0
A13018,0
A1302,0
A13021,0
A13023,0
A13026,0
A1303,0
A13030,0
A13031,0
A13032,0
A13034,0
A13035,0
A13036,0
A13037,0
A13038,0
A13039,0
A1304,0
A13040,0
A13041,0
A13043,0
A13046,3
A1305,0
A13050,0
A13052,0
A13053,0
A13054,0
A13055,0
A13057,0
A13058,0
A13059,0
A13060,0
A13061,0
A13063,3
A13066,0
A13069,3
A1307,0
A13070,0
A13071,0
A13074,0
A13075,0
A13078,0
A13079,0
A1308,0
A13081,0
A13082,0
A13084,0
A13087,0
A13089,0
A1309,0
A13090,0
A13095,0
A13097,0
A131,0
A1310,0
A13100,0
A13105,0
A13108,0
A13109,0
A13112,0
A13114,0
A13115,0
A13116,0
A13117,0
A1312,0
A1314,0
A13153,0
A13159,0
A13161,0
A13162,3
A13165,0
A13166,0
A13167,0
A1317,0
A13170,0
A13172,0
A13174,0
A13175,0
A13179,0
A1318,0
A13182,0
A13185,0
A13186,0
A13187,0
A1319,0
A13190,0
A13192,0
A13193,0
A13194,0
A13195,3
A13196,0
A13198,0
A1320,0
A13201,0
A13202,0
A13203,3
A13204,0
A13209,0
A13212,0
A13213,0
A13217,0
A13218,0
A13219,0
A1322,0
A13220,0
A13221,0
A13223,0
A1323,0
A13230,0
A13231,0
A13232,0
A13233,0
A13234,0
A13235,0
A13236,0
A1324,0
A13241,0
A13242,0
A13243,0
A13249,0
A1325,0
A13250,0
A13255,0
A13257,0
A13258,0
A13259,0
A13262,0
A13266,0
A1327,0
A13270,0
A13272,0
A13273,0
A13276,0
A13278,0
A1328,3
A13280,0
A13284,0
A13285,0
A13286,0
A13287,0
A13288,0
A13292,0
A13294,0
A13295,0
A13296,0
A13298,0
A133,0
A13300,0
A13302,0
A13304,0
A13306,0
A13309,0
A13312,0
A13313,0
A13315,0
A13316,0
A13318,0
A13319,0
A13321,3
A13326,0
A13332,0
A13334,0
A13335,0
A13337,0
A13338,0
A1334,0
A13341,3
A13342,0
A13344,0
A13348,0
A13349,0
A1335,0
A13350,0
A13351,0
A13352,0
A13353,0
A13359,0
A1336,0
A13361,0
A13364,0
A13367,0
A1337,0
A13371,0
A13372,0
A13373,0
A13375,0
A13378,0
A13379,0
A13380,0
A13382,0
A13383,0
A13384,0
A13385,0
A13388,0
A13389,0
A1339,0
A13390,0
A13391,0
A13393,0
A13394,0
A13395,0
A13396,0
A13397,0
A13398,0
A13399,0
A1340,0
A13400,0
A13401,3
A13402,3
A13403,3
A13404,3
A13405,3
A13406,3
A13408,3
A1341,0
A13410,3
A13411,3
A13412,3
A13414,3
A13415,3
A13416,3
A13417,3
A13419,3
A1342,0
A13421,3
A13424,3
A13425,3
A13426,3
A13427,3
A1343,0
A13431,3
A13433,3
A13436,3
A13437,3
A13438,3
A13439,3
A1344,0
A13441,3
A13442,3
A13443,3
A13444,3
A1345,0
A13452,0
A13455,0
A13457,0
A1346,0
A13461,0
A13464,0
A13466,0
A1347,0
A13471,0
A13474,0
A13476,0
A13481,3
A13483,0
A13484,0
A13485,3
A13486,3
A13487,3
A13489,0
A1349,0
A13492,0
A13493,0
A13495,0
A13496,0
A13497,0
A13498,0
A135,0
A13502,0
A13505,0
A13507,0
A13508,0
A13511,0
A13515,0
A13518,0
A13519,0
A13522,0
A13525,0
A13526,0
A13530,0
A13531,0
A13534,0
A13536,3
A13538,0
A13539,0
A13540,0
A13543,0
A13545,0
A13546,0
A13547,0
A13549,0
A1355,0
A13554,0
A13555,0
A13557,0
A13558,0
A13559,0
A1356,0
A13563,0
A13564,0
A1357,0
A13570,0
A13574,0
A13576,0
A13577,0
A13581,3
A13582,3
A13586,0
A13593,0
A13594,0
A13596,0
A13598,0
A13601,0
A13602,0
A13605,0
A13606,0
A13607,0
A13608,0
A1361,0
A13610,3
A13611,0
A13612,0
A13613,0
A13614,0
A13615,0
A13616,0
A13617,0
A13620,0
A13621,0
A13622,0
A13625,0
A13626,0
A13627,0
A13628,0
A13629,0
A13630,3
A13631,0
A13632,0
A13633,0
A13636,0
A13637,0
A13642,3
A13643,0
A13646,0
A13647,0
A13648,0
A1365,0
A13651,0
A13652,0
A13653,0
A13655,0
A13656,0
A13659,0
A13663,0
A13664,0
A13665,0
A13666,0
A1367,0
A13671,0
A13672,0
A13673,0
A13674,0
A13676,0
A13678,0
A13680,0
A13682,0
A13683,0
A13687,0
A13688,0
A1369,0
A13690,0
A13691,0
A13692,0
A13694,0
A13695,0
A13696,0
A13697,0
A13698,0
A137,3
A1370,0
A13702,0
A13706,0
A13709,0
A13710,0
A13711,0
A13712,0
A13713,0
A13714,0
A13719,0
A1372,0
A13722,0
A13723,0
A13726,0
A13727,0
A13728,0
A1373,0
A13731,0
A13732,0
A13733,0
A13734,0
A13738,0
A13740,0
A13742,0
A13745,0
A13747,0
A1375,0
A13750,0
A13755,0
A13756,0
A13757,0
A13758,3
A13759,0
A1376,0
A13763,0
A13765,0
A13767,0
A13768,0
A1377,0
A13770,0
A13771,0
A13777,0
A1378,0
A13785,0
A13786,0
A13787,0
A13788,0
A13789,0
A1379,0
A13790,0
A13793,0
A13795,0
A13796,0
A13798,0
A13799,0
